评论,时间,点赞数,标签
省流：和三人篮球里交换球权后需要出三分线而我选择持球后只把脚指头伸出去踩一下地同理。,2023-03-05 12:05:13,9,0
他们居然平等的跟企业打官司，好不可思议[doge],2023-03-05 12:25:12,2,0
大闸蟹是骗，这铁路是明抢。,2023-03-06 14:04:53,2,0
懂了，大部分航程走海路，只有70米是铁路，意思一下。就得阳澄湖里大闸蟹一样,2023-03-06 04:04:23,3,0
哈哈这个案例真是有点可爱,2023-03-05 04:02:07,20,0
美国新交通,2023-03-05 08:03:48,13,0
铁路不可能活的，因为这件事本质上是在美国逃税,2023-03-06 00:05:49,3,0
他们能想出这点子就说明他们雇了个好律师[喜极而泣],2023-03-05 23:26:54,2,0
法治社会,2023-03-05 07:48:07,12,0
Federal Gov: ☝️🤓,2023-03-05 16:22:22,2,0
广义的铁路其实很多地方都有 很多厂矿自己都有一百米左右的铁路线和车,2023-03-05 16:20:36,4,0
运输有点潦草，但很严谨[笑哭],2023-03-05 13:33:49,3,0
哪怕修个三五公里  一端上另一端下呢    这尼玛百十来米往返也太敷衍了点吧[笑哭],2023-03-05 10:57:14,25,0
比13号线进出西直门快[doge],2023-03-05 11:28:29,4,0
已经血赚了,2023-03-10 05:02:23,1,0
气约精神！,2023-03-11 14:32:51,1,0
如果车皮改装安上地秤，是不是还能省？,2023-03-21 04:23:26,1,0
七十米太草了，甚至没有铁路院校的实习用轨道长[笑哭],2023-03-08 15:24:07,1,0
这恐怕是最轻松的车长工作了,2023-03-07 03:03:09,1,0
“dead-end job” for real,2023-03-08 03:26:52,1,0
佛山：阿嚏,2023-03-05 08:10:28,1,0
回复 @baiSWAC : 哇，你的头像怎么跟我的DY，WB很像,2023-03-07 07:20:36,0,0
这个应该是独立商业运营的最短的铁路？[嗑瓜子],2023-03-06 03:36:35,0,0
这种明显知道自己钻空子，肯定要快，用最少的代价,2023-03-05 11:23:33,10,0
就是为了钻空子的铁路，你修正规一点人家不让你钻空子了也有的是理由，还是怎么省钱怎么来吧,2023-03-05 14:55:33,12,0
@苜蓿组齐了 铁路每公里造价按亿算，修长了贵，而且美国是判例法，只要能解释过去就能狡辩,2023-03-05 15:44:06,10,0
我不仅点赞还要跟你说一声[tv_doge],2023-03-05 15:03:31,7,0
这口音，像唱歌一样，翻译也是难为你了,2023-03-06 15:45:49,20,0
本来想用来练习听力的，但是字体太大了，总是看到[tv_笑哭],2023-03-07 04:21:16,2,0
我不仅点赞还要跟你说一声[tv_doge],2023-03-05 15:03:31,7,0
这口音，像唱歌一样，翻译也是难为你了,2023-03-06 15:45:49,20,0
本来想用来练习听力的，但是字体太大了，总是看到[tv_笑哭],2023-03-07 04:21:16,2,0
