评论,时间,点赞数,标签
僵尸毁灭工程[脱单doge],2023-01-18 15:05:37,7,0
Java虚拟机的效率虽然不能超过c++，但是在2023年已经无限接近c++了，Java的gc机制也省心和安全，多线程的回收器对流畅性的影响也很小，对于需要极限性能的场景，Java也可以直接调用C,2023-01-22 16:52:47,8,0
我的世界只能算是模拟类的游戏，并不是大型游戏，不过对于大型整合包而言，是符合内存大小过1GB、以及配置要求高、以及游戏内容，设定，玩法多样这些大型游戏的标准要求的，但是这些只是游戏的附属包而已，只能说Java有写大型游戏的能力，不过Java在客户端的能力不如c#等语言，而这个视频大家的争议也是因为大家对大型游戏的概念不全，以及视频标题过于的绝对和部分人对mc的节奏过于魔怔，在此我希望大家都不要被节奏带偏走上魔怔人的道路，多去了解后再去评论和发弹幕让网络上的评论区与弹幕更加和谐友爱（虽然个别魔怔人不听但是我还是要说最后的这几句。）[脱单doge][脱单doge][脱单doge],2023-01-23 13:33:58,5,0
mc确实Java开发，但是和基岩版c++的比还是差了点,2023-01-18 03:11:46,5,0
标题说的不够严谨，永久拉黑up,2023-01-19 19:29:01,4,0
"讲真，mc最好未来版本还是改成c#写吧
dotnet core已经跨平台了并且性能也不赖
java越更新越不想让人用hack的方法提性能(比如说削反射削Unsafe)
(当然如果是取消java版却不给linux做适配那我还是继续玩java版)",2023-01-23 03:34:45,4,0
不同的语言有不同的优势，java是搞企业应用开发，服务器这种的，其他语言这方面比不过java,2023-03-04 07:26:47,1,0
[藏狐]我知道这么一家公司，服务端用netty写的，性能不差。 客户端是用c++写的一个基础平台，然后所有的逻辑都用lua填,2023-02-22 13:38:29,1,0
助教换了好多 玮哥一直还在黑马 真好[脱单doge],2023-02-20 16:21:42,1,0
大型游戏服务端用java挺好的,2023-02-17 01:19:50,1,0
我寻思用zgc 完全可以把停顿时间控制在10ms以内啊，虽然不及c++，但也不差了吧,2023-02-17 00:40:35,1,0
因为Java几乎只能面向对象，玩游戏的时间少了。[doge],2023-02-16 04:16:11,1,0
术业有专攻，Java就不是用来做游戏的编译器，你非要拿手枪跟冲锋枪比射速有啥意义,2023-02-14 01:57:38,1,0
但凡知道JAVA发展史的都不会像UP主这样张嘴就胡说八道。,2023-02-12 23:12:39,1,0
省流：自动挡,2023-02-12 21:19:17,1,0
vm,2023-02-12 21:24:47,1,0
为什么不是c#,2023-02-12 19:50:14,1,0
C++主要用途好像是在渲染方面，写引擎之类的吧,2023-02-11 19:23:36,1,0
我java mc1.19.3内存占我4个G，直接懵逼了[doge],2023-02-11 14:19:10,1,0
所以當初為何mc要選擇用java寫,2023-02-09 15:03:29,1,0
回复 @油猫饼97 :接近cpp还差得远，两三倍还是有的，只能说相对于py那确实接近的多,2023-01-23 13:56:28,3,0
回复 @圆桌骑士宁宁 :啊，python起码比c/cpp慢百来倍的，JAVA还能稳定在5倍以内，确实是很快的语言了,2023-01-25 15:09:37,2,0
那么问题来了。哪个公司JAVA会用高版本，什么场景下测试无限接近C++?如果做游戏开发的话哪个公司愿意去踩坑做这种吃力不讨好的事？,2023-01-23 13:41:00,2,0
我玩电脑基岩版，不过现在也越来越卡了[tv_难过],2023-02-05 14:34:18,0,0
卧龙凤雏,2023-01-20 09:24:41,0,0
两个都不咋地,2023-01-18 21:00:55,0,0
[笑哭]培训的都这样  都免疫了,2023-01-20 09:22:11,1,0
要是不能让你觉得他很牛，他的课就卖不出去了[脱单doge],2023-01-21 02:28:13,0,0
回复 @MazeNo9 :java8 11 17（更高的版本没有测），系统支持macos linux windows,2023-02-07 13:16:54,0,0
回复 @墨水瓶Official :啊谢谢，话说这个玩意的跨平台性如何,2023-02-07 09:01:46,0,0
"implementation(""bot.inker.acj:runtime:1.2"")，之后JvmHacker类下应该有你想要的东西",2023-02-06 21:40:38,0,0
或者说c++经常被拿来写引擎，所以大型游戏才优选c++，同类型的还是微软定型的C#，情况也一样，就是多见于手游的unity引擎,2023-02-12 16:00:39,0,0
没别的原因，notch喜欢用java写程序，当初Minecraft就是notch的一个玩具项目，所以他用Java写了,2023-03-15 22:12:25,1,0
"[疑惑]mc算不算游戏都难说。 还碰瓷大型游戏吗？
mc算是个人爱好搞出来的东西，不是那种大型公司技术决策出来的。",2023-02-14 05:10:06,1,0
对呀，这才是问题呀,2023-02-12 08:28:52,0,0
