评论,时间,点赞数,标签
真的nb，我是刚刚一年的程序员，帮助很大，就是有些东西真的没用过，所以记不牢。,2023-02-04 07:37:49,2,0
[doge][doge]没什么用（赶快退出去）[藏狐]我要偷偷发育,2023-02-04 07:29:48,1,0
随便翻个视频翻到这个[tv_鼓掌]是我喜欢的内容,2023-02-04 07:19:38,0,0
今年春招可以看这个吗？,2023-02-04 07:14:34,0,0
毕业多年了，现在的就职行业前景不太好，想自学java转行，想想还是算了，27岁了又不是it这种专业的专科生，也没工作经验，就算自学成功了，真的能竞争过那些专科或者本科毕业生吗。。。感觉很迷茫，不知道该自学啥技能,2023-02-04 07:10:32,0,0
干货视频，质量好，看看来UP是用心啦,2023-02-04 07:08:32,0,0
有些题目的讲解，听的真的很劝退。不过有些章节讲的确实挺好的，投个币【冰墩墩】,2023-02-04 07:04:25,1,0
好可爱的UP,2023-02-20 08:31:46,0,0
先收藏了，有空再看，觉得这个教程是真的好,2023-02-04 07:50:54,0,0
应该说每个节点都存在同一页中， B树所有节点带数据，一个页中存放K-v相比B＋树少（B+树非叶子节点才有数据）同样的数据量B+树的层级更浅,2023-02-13 13:11:23,0,0
别卷了，别卷了，卷的我都过不了面试了,2023-02-04 07:16:37,0,0
有一说一看前面感觉回答的不错。至少对面试问题做过功课的，只要7.5的话感觉在几线城市都可以。多面面会有更好的机会。,2023-02-04 07:33:49,0,0
不错不错 里面好几个知识点最近面试都要问到、,2023-02-04 07:27:44,0,0
高并发的不错，mysql的讲得不清晰,2023-02-15 07:12:43,0,0
我计算机专业，毕业后还参加培训了[doge][doge]现在在二线城市全栈开发，业务贼复杂还一天挨三次骂，，，还TM不会。。真的崩溃，，，经理天天说我不去去送外卖🌚🌚,2023-02-06 16:53:58,5,0
回复 @小贤最爱吃栗子 : 前端难搞，后端整个导入挺简单[妙啊],2023-02-13 04:56:27,0,0
回复 @水蜜桃zh :唉！真的难，一个导入前后端，我昨天写了一天，，夜里熬到两点都没写出来，，公司封的框架封了四层！早上又被经理单独约谈。。。崩溃啊！真的就要失去信心了[笑哭][笑哭],2023-02-07 04:44:16,0,0
如果这个账号添加频繁请加：mxn220822，加一个就可以，都可以领取到资料！！！,2023-03-01 06:26:42,1,0
如果这个账号添加频繁请加：mxn220822，加一个就可以，都可以领取到资料！！！,2023-03-01 06:26:42,1,0
