评论,时间,点赞数,标签
科班表示虽然这学期开java，最后还是得来自学。希望自己能坚持（￣▽￣）,2023-02-25 16:37:45,2,0
[打call],2023-02-23 06:33:00,3,0
没有学得完的技术,2023-02-28 09:34:05,2,0
"他这个有源码嘛
我在官网没找到
求分享一下，兄弟",2023-03-02 07:13:14,2,0
求一本好用的零基础Java教程，我们学校还用着20年前的教教材[笑哭],2023-02-23 06:51:12,5,0
求解答：问什么在setPhone(String phone)方法中，赋值时写错了：this.phone=phnog；编译时却没有报错？(正确的赋值应该是：this.phone=phnoe；),2023-03-25 15:45:56,0,0
终于占到前排了，从第一节开始看，看了6天，现在看到第33，速度也不很快，但贵在坚持。加油！,2023-02-23 09:58:40,4,0
嵌套使用,2023-03-06 04:16:30,1,0
打卡打卡,2023-03-06 00:31:49,1,0
[热词系列_打卡],2023-03-07 23:51:45,1,0
打卡，今天开始学习java全套视频，六个月后回来反馈。[保卫萝卜_笔芯],2023-03-07 05:42:12,1,0
学习打卡,2023-03-06 05:57:23,1,0
helloworld编写与执行,2023-03-06 05:40:17,1,0
浮点类型,2023-03-08 06:05:14,1,0
java语言的特点与jvm的功能,2023-03-08 05:37:30,1,0
太赞了,2023-03-08 05:31:24,1,0
来啦来啦,2023-03-06 07:38:58,1,0
打卡打卡,2023-03-08 06:04:17,1,0
友友们 为什么下载了这个资料用typora打开不显示图片只显示图片地址呀,2023-02-28 13:37:22,2,0
"建议自学java的同学，如果是真正初学的即没有接触过程序或计算机相关知识的，学习的时候不要太钻牛角尖，我看视频的时候经常会看到有弹幕在问什么我这里eclipse跟老师的不一样啊，为什么这里要这样写不能那样写啊，有些问题自己敲一遍代码看看效果就行，毕竟使用场景一时半会说也说不明白，所以宋老师有时会给出比喻，当然这些比喻都很恰当，听个乐就行。
然后就是建议学习顺序就是javase、mysql、jdbc、javaweb、mybatis、springmvc、spring，这几样基本上就是学习java的骨架了，你非要觉得hibernate好，struts好，多学几门也没问题，反正我这是第三次从头看了，也不打算看这两样了，以上说的尚硅谷都有教程，其余的学习路线图官方评论下有介绍，不过我是先系统在韩顺平老师那学习linux，学习linux对以后部署项目有好处，学习些基础命令，会查看日志，会给mysql调优（这涉及mysql高级教程，尚硅谷也有）就行，然后就是git、maven这些小知识点，花个一两天就能搞定，然后就是spring其他的框架了，springboot、cloud这些，再抽空看看redis、nginx，dubbo，这样后端方面横向纵向都有所涉及了，想必自己心里也有个谱了，这也是大部分招聘的需求了，如果想提升下自己，再看个vue，自己从前往后写个小项目，再部署到真正的网上，想必自己也是很有成就感的。",2023-03-06 05:43:11,1,0
坚持就是最棒的,2023-03-13 02:51:40,0,0
[给心心],2023-03-13 02:49:06,0,0
没有掉不完的头发[调皮],2023-03-13 02:39:53,0,0
回复 @尚硅谷 : 解压不了哇,2023-03-15 04:20:04,0,0
回复 @哇咔咔伊伊 : 解压完打不开,2023-03-15 04:20:26,0,0
"百度网盘：https://pan.baidu.com/s/1bLXVIeh61RFuu5uToCJmeQ?pwd=yyds 提取码: yyds
阿里云盘：https://www.aliyundrive.com/s/tAHuEK8vmmM（教程配套资料请从百度网盘下载）",2023-03-13 02:28:42,0,0
这个资料里面有电子书，看这个就行了,2023-03-02 07:26:26,2,0
我们老师说：当教材经过编写审批到你手里时候，也就已经过时了[笑哭],2023-02-23 11:16:53,2,0
Java看这个视频先简单入门，放心，学到后面都忘掉了,2023-02-23 07:34:27,2,0
贵在坚持，坚持就是胜利[奋斗],2023-03-13 02:31:59,0,0
[热词表情_世萌双冠],2023-03-13 03:11:29,0,0
一定要坚持哦,2023-03-13 03:14:10,0,0
加油,2023-03-13 03:03:31,0,0
好滴，记得坚持呀[保卫萝卜_笔芯],2023-03-13 02:50:00,0,0
[打call][打call],2023-03-13 03:14:23,0,0
每天进步一点点,2023-03-13 03:16:22,0,0
[tv_大佬][tv_大佬],2023-03-13 02:55:21,0,0
[打call][打call],2023-03-13 02:51:48,0,0
给你点个👍,2023-03-13 02:55:37,0,0
来，学起来,2023-03-13 03:14:56,0,0
[热词系列_再来亿遍],2023-03-13 02:55:09,0,0
回复 @wall学习号 : 配套资料网盘：https://pan.baidu.com/s/1bLXVIeh61RFuu5uToCJmeQ?pwd=yyds,2023-03-13 02:30:25,1,0
回复 @大大白丨 : 有源码嘛，没找到，求分享,2023-03-02 07:14:02,1,0
找到与笔记对应的图片文件夹，然后放在同个目录试试看,2023-02-28 17:11:58,1,0
[嗑瓜子][嗑瓜子],2023-03-13 02:35:15,0,0
推荐一套最新 高口碑Java教程：av76235341,2023-03-24 10:27:32,1,0
推荐一套最新 高口碑Java教程：av76235341,2023-03-24 10:27:32,1,0
