评论,时间,点赞数,标签
[tv_点赞],2023-03-21 15:02:54,0,0
强啊！入群学习来了~,2023-03-21 10:12:48,0,0
收个藏,2023-03-20 16:57:29,0,0
大佬，新手入坑，求成品,2023-03-20 14:24:19,0,0
[tv_点赞],2023-03-20 09:14:12,0,0
交流群进不去呀。答案是什么,2023-03-20 14:05:28,0,0
收整机[脱单doge],2023-03-20 04:45:04,0,0
能整个套件直接出售吗,2023-03-16 02:03:37,1,0
同价位是不是两棵树sp5改klipper性价比更高,2023-03-16 01:48:10,1,0
多问一句 喷嘴温度能上多少,2023-03-19 17:12:38,0,0
可以来个150-150的吗？,2023-03-15 21:00:24,1,0
自动张紧皮带不会对精度有影响？,2023-03-15 23:53:43,1,0
三连了，群满了 能否发份资料给我。@HZ一只肉鸽子,2023-03-16 04:23:42,0,0
梦中情机。[doge],2023-03-15 17:02:00,1,0
瞬间觉得我是三叉戟不香了[笑哭],2023-03-15 16:10:00,2,0
[打call][打call][打call][打call][打call][打call],2023-03-15 13:46:42,1,0
为什么框架不晃动,2023-03-18 21:52:02,0,0
我想搞个小尺寸,2023-03-18 16:12:15,0,0
这个真不错，能否直接买一台呢？,2023-03-18 14:46:48,0,0
千万别碰某树,2023-03-19 11:13:48,0,0
其实自动涨紧的意义不是涨紧，而是代替你的手去实现严格一致的涨紧力，确定之后肯定锁紧啊，难道高速运动的时候让弹簧吸收震动么[微笑],2023-03-21 11:20:08,0,0
张紧力度够大得话不会，力度不够会，我试过P1P松开调节螺母就靠张紧弹簧会有精度影响，然后我换了2根1.4的弹簧力度贼大实测没有影响。,2023-03-16 11:36:17,0,0
能进了能进了[doge],2023-03-16 05:17:46,0,0
在整一台[脱单doge],2023-03-16 09:15:34,0,0
回复 @糖糖的拇指花园 : 没啥区别，可是我装三叉戟花了2800，做的也是300x300x300的。用的联轴器实际Z高度也就280.,2023-03-16 03:08:09,0,0
和三叉戟有区别吗？,2023-03-16 01:17:55,0,0
"鸽友们太热情啦，鸽子窝1群749436008即将满员[跪了]
如果1群进不去，欢迎进2号鸽子窝：801694994
两个群只需要加一个哦[给心心]",2023-03-25 09:10:35,0,0
"鸽友们太热情啦，鸽子窝1群749436008即将满员[跪了]
如果1群进不去，欢迎进2号鸽子窝：801694994
两个群只需要加一个哦[给心心]",2023-03-25 09:10:35,0,0
