评论,时间,点赞数,标签
[doge]大佬量产吧，肯定卖爆,2023-01-23 10:55:18,5,0
6 现代化智能家居烙铁[吃瓜]，建议加入米家全家桶,2023-01-23 10:48:57,5,0
专利啊，软著啊，别忘了申请哇,2023-01-23 07:49:33,13,0
智能烙铁[妙啊]下次是不是就该智能pcb了，你已经是个成熟的项目了，该学会自己完成自己了[妙啊],2023-01-23 07:45:29,5,0
这不比正点原子的厉害,2023-01-23 00:41:20,5,0
还没热？拿手碰碰…啊啊啊！！！,2023-01-23 10:32:31,11,0
"怎么识别水和锡的，根据降温斜率？？

另外外壳还是有点丑啊，可以做铝CNC的，参考荣光65那种[doge]",2023-01-24 13:29:23,5,0
量产成本是个问题，现在看想要的人很多，但实际价格如果比一般烙铁贵很多的话，现在叫的人不一定回买，卖不出去砸手里就亏大了。,2023-01-24 04:49:13,4,0
太强了，很符合我对未来烙铁的想象[热词系列_知识增加],2023-01-23 15:58:28,4,0
好东西，就是不知道什么时候开发一种通用烙铁头的笔形，这玩意感觉换定制烙铁头要是过一两年后不知道还能不能买到定制版的烙铁头？,2023-01-23 13:37:49,4,0
这项目，我投了[doge]，啥时候量产，我买一个当收藏。,2023-01-23 11:13:19,4,0
这个限制一下pwm占空比不就可以了？至于需要定制烙铁芯吗,2023-01-23 04:31:30,12,0
超!这也太酷了!符合我对烙铁的想象,2023-01-23 03:09:43,10,0
那么在哪里才能买得到呢？,2023-01-23 11:18:11,5,0
"几件事，
1、尽快申请专利
2、赶紧做套件或者成品
3、赶紧上架，我要买200够不够？？？？不够我还可以加点",2023-01-28 11:15:26,9,0
"感觉我买t12是49年入国军了  已经被时代抛弃了  现在这么多贴片  还有这么多比我智能的烙铁
(悄咪咪: 如果是高频烙铁就更好了",2023-01-24 03:31:37,2,0
大佬NB！想问一下既然铍青铜会受热氧化产生有毒物质，那么烙铁正常使用时产生的温度会产生同样的效果吗？,2023-01-23 12:50:47,2,0
