评论,时间,点赞数,标签
听他嘴上说着才疏学浅，但实际身份果然是神锻国首席铸造师吗……,2019-12-25 14:13:37,191,0
"质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，收到了包装很好还会在买!用着不错对产品相当满意挺好的很不错，搞活动买到还不错。用习惯了，觉得用着还可以包装完整 使用过评价效果发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。",2019-12-25 08:07:04,1400,0
"简介里还写着危险操作请勿模仿
我TM能模仿出来也行啊。[无语]",2020-01-02 13:08:20,179,0
其实想想看，刺客首席在买牛杂剪头发，白莲教首徒在当居委会会长，玄武国掌门当流浪汉。神锻国首席当个b站up主也没什么稀奇的嘛,2020-01-02 15:58:54,778,0
才浅明年百大领奖时候可以带着面具，背着刀，拿着黄金杖领奖吗[doge],2021-04-14 12:39:57,153,0
@啊哈娱乐,2019-12-25 05:33:12,2024,0
这次还直播拉刀光吗[画风突变],2019-12-25 05:31:48,181,0
亲，这边建议你不要浪费材料，剩下的粉末做个魔剪千末吧,2019-12-25 09:34:30,649,0
唯一没敢说下次一定的视频,2019-12-25 14:26:34,136,0
我今日就要帶才淺走，我睇邊個夠膽攔我,2019-12-25 05:40:00,706,0
几千年后的考古队 从同一个地方发掘出了三星堆黄金面具 魔刀千刃 日轮刀 朗基努斯之枪 陷入了沉思…[doge],2021-04-17 17:07:53,120,0
成功从首饰区up主转职成武器区up主[doge],2019-12-26 04:41:59,569,0
一个个视频看过来，从一开始的夜空之剑到现在的魔刀千刃，无论是从模型的制作工艺上，还是视频剪辑的节奏，配乐上，都能看到才浅非常大的进步和提高。之所以能够像这样一步步的提升视频质量与自身技术的原因背后是up努力吸取制作经验与汲取评论里有用的内容后才得到的结果，我相信大家都能看到你的努力和进步。才浅真的是个非常值得关注的up主，希望能看到你新的作品，很期待越来越好的你和你的视频。[小电视_赞],2019-12-25 23:01:24,96,0
其实这up挺省硬币的2个月就花2个[doge],2019-12-25 16:28:06,736,0
这让我的id很尴尬喔。。。。,2019-12-25 15:10:01,84,0
"以前我是不相信历史上吹的什么神兵利器的，觉得无非就是材质好点。
现在我想像了下跟up一样的能工巧匠耗费十年心血做的刀。。。。。我信了",2019-12-25 16:38:48,566,0
