评论,时间,点赞数,标签
谢谢，up，已经卡在倒挂那一天了，不知道为什么我的水滴💧们老是想钻进地心[脱单doge],2022-12-09 11:45:39,23,0
酱紫做水滴？学到了[点赞][点赞],2022-12-09 12:35:45,23,0
我们这个不是大家理解的水滴 也就是水珠10.7，10.8这样子，做水滴三体人都用了好几十年，我们哪有那么快研制出来[doge],2022-12-09 10:33:11,9,0
[脱单doge][脱单doge][脱单doge],2022-12-09 09:00:21,9,0
其实还好吧，瑕不掩瑜，大体剧情还是跟原著一样的，只是一些细节改动了，并不影响观看，现在网上一群人跟风黑，其实真没必要，毕竟后面的剧情还没播出，还是值得期待的，尤其是后期长安汽车孤身前往塞伯坦求援，擎天柱领着一群长安塞伯坦机车人大战三体舰队那段，真是燃爆了,2023-01-02 04:14:21,23,0
他做到了，他把弓箭射上了月球！[doge],2022-12-09 14:59:28,11,0
你这水滴打得过长安汽车吗[doge],2022-12-19 13:07:48,21,0
才浅！！！！！（眼睛射出激光）（面目狰狞）（托马斯回旋720度舔）（小脸通红）（满足的尖叫）（健康且适度的在天花板上笑着乱爬） （怒吼）（变成猴子）（飞进原始森林）（荡树藤）（创飞路过吃香蕉的猴子）（荡树藤）（摘一个榴莲）（砸死猴王）（称霸猴群）（掌握热武器技术）（入侵人类）（称霸天下）（掌握空间折跃技术）（离开太阳系）主，不在乎[doge],2022-12-09 09:02:06,23,0
我超，水滴攻击！,2022-12-09 09:00:40,27,0
水滴，长安汽车的手下败将罢了[doge],2023-01-08 04:06:36,8,0
丁仪:给我一个地质锤，我能锤出两千响[doge],2022-12-09 13:13:45,8,0
三体：没错，我们就是在他这进的货[doge],2022-12-09 12:43:04,19,0
为什么不做长安汽车啊，看过三体没，长安汽车才是三体顶级科技[翻白眼],2022-12-25 10:11:51,19,0
请不要加三体动画，那玩意跟三体没有毛关系,2023-01-09 11:07:07,7,0
我觉得水滴的威慑力不够，什么时候教咱们做二向箔,2022-12-09 13:17:29,18,0
通过水滴表面的反射表现出人类舰队物质结构的粗糙细节，同时反映出水滴的绝对光滑与绝伦美丽，两个文明的基础科技水平如此天差地别，而背景的广播却一直盲目乐观…渺小的虫子…,2022-12-09 12:19:32,7,0
你先承诺一下，不对无水滴文明使用水滴，不优先考虑使用水滴,2022-12-09 11:31:47,17,0
学会了，2000响鞭炮哪领,2022-12-09 09:00:54,21,0
下次做司母戊鼎[doge][doge][doge],2022-12-09 09:00:53,7,0
@BlechausStahl 水滴！,2022-12-09 16:50:36,1,0
我们要研究两年半，因为他们已经做出来了[妙啊],2022-12-09 15:20:40,1,0
[热词系列_知识增加],2022-12-09 09:04:44,1,0
两部《流浪地球》都是在青岛东方影都拍摄的 而且用了废.弃的青岛流亭机场 😿独行月球、万里归途.疯.狂的外星人、刺杀小说家、送你一朵小红花、天才基本法、冰糖炖雪梨、最好的我们、父母爱情、警察荣誉……都是在青岛取景拍摄的 青岛欢迎你https://b23.tv/43uuYMK https://b23.tv/RLvOLkQ https://b23.tv/83gvn4q,2022-12-09 09:02:35,0,0
嗯嗯嗯，期待[doge],2023-01-02 15:34:45,0,0
回复 @0x9a :你看过就知道了,2023-01-04 09:31:42,0,0
长安汽车是什么梗,2023-01-02 08:56:31,0,0
妈妈生的(即答),2022-12-09 09:12:31,0,0
加大药量,2022-12-09 09:09:49,0,0
逆天,2022-12-09 09:09:16,0,0
滴胶做的，何足惧哉[doge],2022-12-09 09:04:20,1,0
两部《流浪地球》都是在青岛东方影都拍摄的 而且用了废.弃的青岛流亭机场 😿独行月球、万里归途.疯.狂的外星人、刺杀小说家、送你一朵小红花、天才基本法、冰糖炖雪梨、最好的我们、父母爱情、警察荣誉……都是在青岛取景拍摄的 青岛欢迎你https://b23.tv/43uuYMK https://b23.tv/RLvOLkQ https://b23.tv/83gvn4q,2022-12-09 09:02:41,0,0
主的暗影精灵和南孚电池咧[doge],2022-12-25 14:41:08,3,0
这是《我的三体》[无语]，艺画开天的三体动画才是败笔。,2023-01-09 14:04:06,0,0
搞出二向箔，挺直腰杆子[doge],2022-12-09 14:45:01,4,0
回复 @dream开水壶 : 都能搞出二向箔了还怕什么三体[doge][doge],2022-12-16 09:30:04,0,0
回复 @Airbusの332 :你自己先没，发射不出去。,2022-12-16 07:50:10,0,0
这就一个探测器。,2022-12-16 07:50:35,1,0
懂了，换战舰,2022-12-09 12:14:45,1,0
程心是吧（,2023-01-24 04:16:26,0,0
有几个哑炮，所以只有1995响。[doge],2022-12-09 09:31:16,1,0
过年来个2000响给大哥们助助兴,2022-12-24 11:10:49,0,0
搁这说地狱笑话是吧[doge],2022-12-09 09:06:50,0,0
两部《流浪地球》都是在青岛东方影都拍摄的 而且用了废.弃的青岛流亭机场 😿独行月球、万里归途.疯.狂的外星人、刺杀小说家、送你一朵小红花、天才基本法、冰糖炖雪梨、最好的我们、父母爱情、警察荣誉……都是在青岛取景拍摄的 青岛欢迎你https://b23.tv/43uuYMK https://b23.tv/RLvOLkQ https://b23.tv/83gvn4q,2022-12-09 09:02:39,0,0
更！必须更[脱单doge],2022-12-09 09:37:51,106,0
懂了，还有三体难度版的对吧[脱单doge],2022-12-09 09:47:46,452,0
回复 @蓝雨寒TheBlue :直接领先世界一千年的技术是吧,2022-12-10 03:13:14,27,0
更！必须更[脱单doge],2022-12-09 09:37:51,106,0
懂了，还有三体难度版的对吧[脱单doge],2022-12-09 09:47:46,452,0
回复 @蓝雨寒TheBlue :直接领先世界一千年的技术是吧,2022-12-10 03:13:14,27,0
