评论,时间,点赞数,标签
希望这不会引起某些网站开付费还不标ai的辣眼ai小将更多的问题[辣眼睛],2023-01-02 13:46:21,10,0
up，我以前写小说到处找人画插画，要不是画渣冒充大佬，要么价格劝退。现在我每天看B站的时候后台跑个100张，总能找到合适的。,2023-01-20 08:33:03,23,0
问下没有独显可以吗？,2023-01-02 12:49:09,4,0
"幻视成pcl2,[笑哭][doge]以后启动器都要分一下了",2023-01-02 12:48:29,16,0
"【已退出进程，代码为 114514 (0x0001BF52)】提示：检测到 SD-WebUI 进程退出状态不正常，建议前往疑难解答页面扫描错误记录或寻求其他帮助。
有人知道这个问题怎么解决吗[委屈]",2023-03-14 02:00:11,12,0
我已阅读并同意用户协议 已经保存了重启了还是不给我进去 还是弹出来是什么问题？,2023-03-07 18:01:30,7,0
大神们为什么一直让我同意用户协议，我打字同意了，但是一直都弹出来,2023-02-26 09:47:17,12,0
更新版本就进不去了,2023-02-11 02:31:19,7,0
"启动器报毒…？有人和我一样吗
[微笑]",2023-02-09 09:43:45,7,0
这种是啥情况,2023-02-08 16:38:42,7,0
师父领进门 修行靠师父[星星眼],2023-01-03 01:37:36,7,0
师傅领进门，修行直接躺[热词系列_好耶],2023-01-03 01:21:25,7,0
啥时候支持a卡啊，它都监测不出我的显卡,2023-01-02 14:25:15,12,0
A卡能用吗[热词系列_知识增加],2023-01-02 12:40:21,13,0
很奇怪我电脑跑AI绘画就会就会自动断电两秒然后重启..一高负载就这样,2023-01-02 11:02:02,7,0
乍一看还以为pcl启动器更新了,2023-01-02 11:01:16,14,0
怎么莫名感觉像PCL2……,2023-01-02 11:00:06,13,0
师傅领进门，修行靠师傅,2023-01-02 10:47:00,14,0
我只管张嘴，反正秋葉会喂饭[doge],2023-01-02 10:37:20,7,0
师傅领进门，修行靠师傅[doge],2023-01-02 10:37:44,7,0
回复 @某囧囧 :先画个雏形然后再跑，跑出来再修改。到这两个步骤我都会。,2023-01-28 10:23:04,2,0
跑出来的还是要加工，要不然太违和了,2023-01-28 08:02:53,2,0
回复 @某囧囧 :绝大部分人都卡在中间的绘图部分。,2023-01-28 14:47:25,1,0
回复 @夜岚_晴雅 :cpu不是龟速吗...很蓝的啦,2023-01-02 12:57:15,2,0
可以用cpu生成,2023-01-02 12:51:03,2,0
"回复 @夜岚_晴雅 :有这个时间不如去试试线上租用显卡，在b站搜关键词""colab novel ai""""飞桨novel ai""都有教程，很简单的，也是免费的",2023-01-02 15:09:48,1,0
我也是，我还在纳闷龙猫什么时候在B站活跃了[脱单doge],2023-01-02 12:54:35,4,0
+1，点进来才发现是赛博佛祖在包装经书[doge],2023-01-02 13:17:32,3,0
同问，我协议已经保存了还是报这个问题,2023-03-14 13:38:22,2,0
"用户协议的txt原文件你们先别动，就是要解压包刚解压出来的那种状态。
然后你们点启动器，弹出txt用户协议后，你们用键盘输入我已阅读用户协议不要括号。然后按enter键就是回车键。
这时候那个闪烁的输入光标就跑到下一行去了，把按一下删除键，让光标回到我们打完承诺的那一行。
然后关闭控制台，再关闭启动器，然后重新打开启动器。
这样就好了。",2023-03-16 04:29:45,1,0
回复 @一墨WOTB竹磬 :还是不行啊[笑哭],2023-03-23 13:31:26,0,0
同问,2023-03-08 05:29:20,0,0
帮顶，同问已经疯了,2023-03-08 12:19:18,0,0
我遇到的问题是 那个A用户协议.txt多保存了一行 导致卡主了 多一个空格 或者多一行都不行哦,2023-03-19 05:29:26,0,0
更新版本就行,2023-03-19 06:37:23,0,0
回复 @第二只小都比 : 我也是，多出个空白行就不行了,2023-03-23 07:50:17,0,0
退回以前的版本就可以了,2023-02-25 12:18:41,0,0
我的也是启动器打开就会报错了。,2023-02-14 14:38:21,0,0
我也一直报毒，还自动给我删了，求问怎么解决的[大哭],2023-02-14 09:54:48,3,0
回复 @我是阿弱吖 :除了windows自带的我没装啊[喜极而泣],2023-02-13 13:44:47,1,0
先用win自带的安全软件扫描压缩包，然后将文件列为允许威胁就可以解压了。手速一定要比软件删文件的速度块才行[笑哭],2023-02-18 09:07:29,0,0
装python 3.10.6版本了嘛？,2023-02-24 16:03:29,2,0
回复 @哒等24565人 :去python官网，注意不要装最新版，要装3.10.6版本。看这个视频的3分36秒处有讲解，https://www.bilibili.com/video/BV1JY411q7Sh/?vd_source=264744253f0395f6b895f2f8a9e75b73,2023-02-25 07:32:36,1,0
+1,2023-02-24 14:36:51,1,0
臣附议，a卡用户太难受了,2023-01-02 15:15:17,2,0
a卡只能装ubuntu跑，网上应该挺多教程的，虚拟机和wsl都不行，不嫌麻烦的话可以试试,2023-01-02 17:07:38,2,0
回复 @无情丶甜蛋哥 :换系统就算了[笑哭]，过几个月把配置升级一下，换张N卡,2023-01-02 17:40:46,0,0
"我也是a卡
所以能不能用？",2023-01-02 15:18:13,2,0
同问，我也是a卡[辣眼睛],2023-01-02 13:22:50,2,0
回复 @天注定o : 同问啊,2023-02-19 08:32:34,0,0
电源不够了，过载保护了,2023-01-02 11:15:30,4,0
你这不是电源过载保护了吧,2023-01-02 11:04:22,4,0
回复 @秋葉aaaki :估计是峰值保护了 直接一步到位打算换个850w的,2023-01-02 11:42:08,1,0
问一下，这个对电脑配置的要求怎样啊？[脱单doge],2023-01-02 10:39:35,12,0
大佬大佬，能不能问问你之前发的那个在线生成网站的webui参数是怎么设置的呀，我在本地怎么都跑不出那上面生成的效果，即使读图直接发送到生成也没法生成一样的图[笑哭],2023-01-02 10:47:21,22,0
回复 @鹅鹅鹅ゝ :在线的那个用的是anythingv3模型,2023-01-02 11:11:52,15,0
问一下，这个对电脑配置的要求怎样啊？[脱单doge],2023-01-02 10:39:35,12,0
大佬大佬，能不能问问你之前发的那个在线生成网站的webui参数是怎么设置的呀，我在本地怎么都跑不出那上面生成的效果，即使读图直接发送到生成也没法生成一样的图[笑哭],2023-01-02 10:47:21,22,0
回复 @鹅鹅鹅ゝ :在线的那个用的是anythingv3模型,2023-01-02 11:11:52,15,0
