评论,时间,点赞数,标签
"总结(来自于AI智能chatgpt，详情请见动态)
B站在过去14年中发生了许多事情，这些事情都可以从79亿个up主中找到答案。
精华
? B站成立已有...",2023-03-17 09:20:31,6,0
"18年用APP后才注册 之前几年都是单纯用电脑看的 

还是当年只有ACG的B站更纯粹 没有主旋律的骚扰 没有ZZZQ的阴阳怪气 没有某博等KY群体的污染",2023-03-18 03:15:14,4,0
这么多年了我还是五级号[歪嘴],2023-03-23 10:37:56,0,0
现在B站都是什么牛鬼蛇神，热门内容没一个能看的，首页推荐的内容也很鸡肋。[辣眼睛][辣眼睛][辣眼睛][辣眼睛][辣眼睛][辣眼睛],2023-03-19 11:55:59,4,0
省流：没有讲哲学和创价学会，差评,2023-03-22 09:33:21,3,0
19年入站，那时候还一道题一道题搜索，现在都6级小闪电了，时间过的好快，这几年都过的不太真实_(:з」∠)_,2023-03-22 10:53:31,2,0
6,2023-03-22 14:51:00,1,0
自己都不记得什么时候注册的了，只记得当时答题巨难，当时我自以为自己应该知道一点动漫类游戏类的知识，就选了那些题目，一看到题目人都傻了，动漫导演名字，声优名字，一个动漫人物在第几集里发生了什么，总之就是各种难，当时完全没想到去百度查，就是自己凭感觉瞎填，考了两三次过了，也不记得多少分，只记得大概是六十多接近七十[笑哭],2023-03-23 17:44:51,1,0
"光考试我就考了一年，那时候为了一个题反反复复看番看鬼畜，还有各种地理历史的知识点，有时候百度都搜不到，痛苦但快乐。想问一下大家还记得金坷垃的车牌号嘛？
然后我也只是个萌新请多多指教，谢谢[2233娘_大笑]
教练~我想打篮球...",2023-03-23 19:40:13,1,0
清晰记得是初二那一年 在b站看东京喰种 可开心了,2023-03-23 15:38:33,1,0
我2023年注册2023年答对题目[doge],2023-03-18 00:23:51,3,0
2018-08-20,2023-03-17 05:30:51,4,0
以前人少 内容少,2023-03-16 22:29:52,4,0
"2018年5月23日
20：10：19
这个时间注册的",2023-03-18 01:44:08,5,0
2018看来我是来晚了[喜极而泣],2023-03-21 15:20:36,4,0
14-3-19,2023-03-23 04:31:43,0,0
我在b站整整白嫖了四年,2023-03-20 14:18:28,3,0
16年白嫖到现在[滑稽],2023-03-23 05:23:34,1,0
玩了一段时间才注册的[笑哭],2023-03-22 16:12:54,1,0
我靠，我玩了这么久了么？？,2023-03-23 13:49:27,0,0
升六级好快，我一七年到现在还是五级Σ_(꒪ཀ꒪」∠)_,2023-03-22 11:49:20,0,0
回复 @霁阳拂雪 :发发视频 别人投币的话就会有经验了～(¦3【▓▓】,2023-03-22 12:02:00,0,0
当时也是选动漫类，第一题直接给我下马威“xxx动漫里某某某个场景和主角一起做某某某事情的角色是？”然后我马上退掉重选类型了[喜极而泣],2023-03-26 01:07:46,1,0
18年都6级了[大哭]我拖大家后腿了,2023-03-22 08:38:39,1,0
回复 @电次生吃波奇塔 :我也是前几个月才6级[笑哭],2023-03-22 08:47:01,1,0
17年的号，20年才答题好后悔[保卫萝卜_哭哭],2023-03-22 15:46:56,1,0
第一眼因为被骗[doge],2023-03-18 09:02:29,4,0
为啥是乱码啊,2023-03-19 04:09:59,1,0
回复 @醉月思古 :里面有你的网名，你的性别，然后一些你填写在网上的信息,2023-03-19 08:43:17,5,0
第一眼因为被骗[doge],2023-03-18 09:02:29,4,0
为啥是乱码啊,2023-03-19 04:09:59,1,0
回复 @醉月思古 :里面有你的网名，你的性别，然后一些你填写在网上的信息,2023-03-19 08:43:17,5,0
