评论,时间,点赞数,标签
大佬，下了你的webui，双击批处理报错缺失api-ms-win-core-path-l1-1-0.dll ，重装c+2015和Phthon都无效，直接安装api-ms-win-core-path-l1-1-0.dll ，直接无法启动，于是查了很久的资料，最后我看到大佬的版本是310，家里电脑因为是win7，支持的版本是3.8，是否可能是版本不兼容的问题，大佬可否发个python 3.8的重新编译版，感激,2022-11-06 18:22:37,25,0
他真的 我哭死[脱单doge],2022-11-03 03:53:09,13,0
为什么开启的时候要下载一个1.59G的东西呢 ？？？有人和我一样的情况吗,2022-11-03 05:30:44,23,0
谢谢你，电子佛祖[保佑],2022-11-03 04:39:39,15,0
"正在使用如下参数启动webui: --deepdanbooru --xformers
Traceback (most recent call last):
  File ""C:\Users\92354\Desktop\good things\novelai-webui一键包\novelai-webui-aki\run.py"", line 6, in <module>
    import webui
  File ""C:\Users\92354\Desktop\good things\novelai-webui一键包\novelai-webui-aki\webui.py"", line 11, in <module>
    from modules.paths import script_path
  File ""C:\Users\92354\Desktop\good things\novelai-webui一键包\novelai-webui-aki\modules\paths.py"", line 4, in <module>
    import modules.safe
  File ""C:\Users\92354\Desktop\good things\novelai-webui一键包\novelai-webui-aki\modules\safe.py"", line 9, in <module>
    import torch
  File ""C:\Users\92354\Desktop\good things\novelai-webui一键包\novelai-webui-aki\py310\lib\site-packages\torch\__init__.py"", line 140, in <module>
    raise err
OSError: 【WinError 126】 找不到指定的模块。 Error loading ""C:\Users\92354\Desktop\good things\novelai-webui一键包\novelai-webui-aki\py310\lib\site-packages\torch\lib\cusolver64_11.dll"" or one of its dependencies.
请按任意键继续. . .",2022-11-06 09:49:56,21,0
"能不能救救孩子
正在使用如下参数启动webui: --deepdanbooru --xformersAssertionError: Couldn't find Stable Diffusion in any of: ['C:\\Users\\86136\\Desktop\\ai\\repositories/stable-diffusion-stability-ai', '.', 'C:\\Users\\86136\\Desktop']
请按任意键继续. . .",2022-11-28 07:55:00,10,0
"更新了一下，提示：ERROR: Cannot find command 'git' - do you have 'git' installed and in your PATH?
这个咋整，更新前是好的",2022-11-27 05:34:40,10,0
启动脚本都打不开哎[委屈],2022-11-26 14:18:11,21,0
安装第一步的YAML文件怎么打开啊,2023-02-26 06:48:00,19,0
提取码：r3f7,2022-11-27 13:24:00,46,0
RuntimeError: Found no NVIDIA driver on your system怎么搞[无语],2022-11-06 08:44:28,9,0
A卡与狗不得入内,2022-11-04 23:44:27,9,0
"Commit hash: <none>
Traceback (most recent call last):
  File ""F:\novelai-webui一键包\novelai-webui-aki-v2\launch.py"", line 250, in <module>
    prepare_enviroment()
  File ""F:\novelai-webui一键包\novelai-webui-aki-v2\launch.py"", line 199, in prepare_enviroment
    git_clone(stable_diffusion_repo, repo_dir('stable-diffusion'), ""Stable Diffusion"", stable_diffusion_commit_hash)
  File ""F:\novelai-webui一键包\novelai-webui-aki-v2\launch.py"", line 77, in git_clone
    current_hash = run(f'""{git}"" -C {dir} rev-parse HEAD', None, f""Couldn't determine {name}'s hash: {commithash}"").strip()
  File ""F:\novelai-webui一键包\novelai-webui-aki-v2\launch.py"", line 34, in run
    raise RuntimeError(message)",2022-11-29 11:37:10,9,0
"我教你们，发sdv3给up主，然后他发给你提取码,你得在百度网盘应用里上打开他的链接才能用，不要直接在网页上打开，不然就会显示提取码错误，我是在手机上复制链接在浏览器打开，然后它会让你转到应用里打开，然后再输入提取码就对了，压缩包是9.99G",2023-03-04 05:39:31,11,0
更新完汉化没了的看这里【【AI绘画】webui更新后，汉化消失了怎么办-哔哩哔哩】 https://b23.tv/UZJ4ubd,2022-11-08 13:08:50,18,0
昨天好好的，今天提示do you have 'git' installed and in your Path怎么回事,2022-12-03 19:51:59,8,0
更新完之后出现ERROR: Cannot find command 'git' - do you have 'git' installed and in your PATH? 怎么解决呢,2022-11-27 04:52:12,18,0
教大家一个快速下载方法，要花一块钱。去闲鱼搜网盘，找百度网盘会员1块钱的，他会用企业链接帮你下载，速度取决于你的宽带，我40m+/s三两下下载完了,2022-11-11 17:04:59,18,0
