评论,时间,点赞数,标签
汪汪汪,2022-07-14 07:22:58,2,0
Pdd搜索dm101即可看到这款表，1➕32八百多，3加32一千[doge],2022-07-14 06:02:18,5,0
吃手表鸡[doge],2022-07-13 16:25:56,2,0
哇塞这玩意可帧不错，我手上的iWatch都沉默了，感觉iWatch应该是运动手表天花板但是不适合用来摸鱼,2022-07-13 16:10:35,4,0
现在这天气温度，加上手表的温度，戴一天岂不是能烫出水泡？,2022-07-13 02:41:39,3,0
在淘宝上看过，好像要一千多呢,2022-07-12 21:34:11,4,0
淦 这居然是我公司有在卖的产品…,2022-07-12 18:24:04,4,0
这不就是一个手机戴在手吗[笑哭],2022-07-12 15:09:44,2,0
我记得之前不是也拍过这个手表吗,2022-07-12 14:42:21,2,0
在哪里买的,2022-07-12 13:02:08,4,0
所以为什么要买手机？,2022-07-12 12:39:50,4,0
难道这就是表机[doge],2022-07-12 11:40:27,2,0
鸡？什么意思？阿婆主是小黑子[doge],2022-07-12 11:27:04,5,0
抽我♂,2022-07-12 11:28:21,2,0
给我把[doge][doge][doge],2022-07-12 11:18:51,2,0
给我，我给大家直播玩。[doge],2022-07-12 11:03:54,2,0
哈哈哈，好眼熟[doge],2022-07-12 10:55:44,2,0
[捂眼]我想试一试这么小的屏幕上能不能看奇怪的视频,2022-07-13 05:15:13,4,0
所以我在哪里能买到它[doge],2022-07-14 04:48:09,1,0
我想看王者荣耀[doge][doge],2022-07-13 22:56:36,1,0
ticwatchpro就挺好，还便宜,2022-07-16 15:43:10,0,0
空调底下供着[doge],2022-07-13 08:10:39,0,0
回复 @苏柦 : 很黑的黑科技公司[doge],2022-07-31 04:52:02,0,0
叫什么？,2022-07-14 05:54:00,0,0
[doge]高科技公司！,2022-07-13 08:02:27,0,0
我懂了，因为手机没有表盘[辣眼睛][辣眼睛],2022-07-12 12:46:46,0,0
所以为什么要买手机？,2022-07-12 12:44:30,0,0
万能的某宝[妙啊],2022-07-14 06:46:29,0,0
什么游戏不重要，重要的是氛围[吃瓜],2022-07-14 02:43:46,0,0
