评论,时间,点赞数,标签
我不懂我一个没有相机的在这里看什么[喜极而泣][喜极而泣],2020-02-05 16:41:03,7,0
全看完了，很棒，还做了笔记[微笑],2020-02-01 10:31:03,3,0
看完了[微笑]  然而并没有找到封面…,2020-01-31 06:17:30,3,0
今年也快过年了，但是已经2020年了，我来的有点晚，很感谢狼族公开课,2019-12-23 13:26:26,7,0
收藏退出一气呵成,2019-11-02 06:01:48,3,0
第五集的美女，去掉头发就是王刚[蛆音娘_机智],2019-10-27 15:49:07,3,0
收藏的比点赞+投币的还多[吃瓜],2019-10-21 15:23:13,3,0
老法师还是厉害的呀[吃瓜],2019-10-18 08:29:44,3,0
狼族摄影俗称色狼。[吃瓜],2019-09-30 07:04:42,3,0
这个教程太棒了吧,2019-07-24 10:07:34,5,0
首页推荐三连退出我学会了 【真实】,2019-07-08 14:12:47,9,0
几周时间，终于看完了，完结撒花，谢谢老宋，悠悠，浪妹还有其他朋友，教会了很多摄影的思路。打光尤其最重要，再是好看的模特hhhh。公众号里好像有新的40集教程，讲的更多是理论和技巧，但是相比于新的教程。自己还是更喜欢公开课一些，就像是良师益友一样在你身边教导你，也更想一些生活vlog，看完后久久不能忘怀。值得珍藏啦。（@狼族摄影 [doge]这边at一下老宋）,2022-05-15 07:37:54,6,0
太牛了，对于我这种小白特别友好！,2022-02-24 14:51:45,3,0
非常不错的教程  没有废话   用大白话把很多高深的技巧说的很透彻,2019-07-09 13:29:09,5,0
贞操带绑手机[画风突变],2019-07-29 03:26:40,5,0
看完了 都是干货,2019-08-04 08:52:44,5,0
"学渣回复个别站友比较高频率的问题哈：

1.ISO、快门、光圈都是啥？
答：(1)ISO，中国话叫感光度，ISO越高，画面也就越亮，ISO越低，画面越暗。ISO越高，噪点越多，ISO越低，噪点越少。
       (2)快门，快门速度越快，画面越暗，快门速度越慢，画面越亮。相比直接调节ISO，慢快门的高亮度并不会增加噪点，但是想要通过慢快门拍出清淅的照片，最好选择三脚架辅助稳定，实在不行用路边的垃圾桶等固定物件进行辅助也行。
       (3)光圈，首先要分清楚什么是大光圈，什么是小光圈。光圈数值越大，光圈就越小，光圈越小，画面就越黑，虚化范围也就越小，例如F18，基本就没有虚化了，而且画面也比较黑。光圈数值越小，光圈就越大，画面就更亮，但是虚化范围也就越大，比如F1.1，可能在大晚上的也能很亮，但是很可能出现除了眼睛，其他地方全部虚化的情况。
       
第二个问题：我没有长焦镜头怎么办？
答：视频种法师使用的目测是70-200长焦镜头，这个价格比较贵，带防抖的就算买二手也要7800元以上。没有这个经济能力的可以选择购买例如腾龙18-200mm这样的镜头，价格相对70-200来说便宜很多，某宝价1200元左右。虽然是非恒定光圈，但是支持光学变焦，是一款性价比非常好的镜头。

第三个问题：我没有灯怎么办！
各位，灯比起镜头，便宜多了……一盏神牛显色灯，自带四周遮光板的才六百来块……如果你想拍好看的照片，连这么点钱都不舍得投入，我建议你用手机拍照好了（此处没有歧视手机党的意思，纯粹是因为手机拍照自带美化计算，很适合新手入门）。如果你已经有一盏灯了，用于侧逆光位补光，正面没有反光板怎么办？你可以选择使用较大的白色卡纸或者泡沫等一切白色反光物品代替（如果你希望模特的脸上是洋红色，例如赛博朋克风，你可以选择用洋红色的反光物品进行反光打光）。",2022-06-09 12:57:10,8,0
"这节目在我心目中的地位可谓是全站
排行第一的摄影类新手教学节目了",2021-05-27 18:12:30,5,0
"1、拍花的黑背景
这三张感觉背景过黑，虽然花很突出，但是觉得不是很好看。
觉得这个不错。
02:11 黑背景
避开白色，选择深色背景去拍。
02:51 相...",2023-01-25 09:17:15,1,0
"拍雨丝：
1，先整个黑背景，杂乱的背景，雨丝不明显
2，光源是重点，主光源逆光，让雨丝明亮可见。由于主光源逆光，被摄物体正面亮度不足，容易黑掉。所以，得有个辅助光源，给被摄物体正面补光。
3，白平衡参数比实际环境高，照片显暖色调（显黄）。白平衡参数比实际环境低，照片显冷色调（显蓝）。要什么风格，自己慢慢玩～
4，降低快门速度，记录下雨滴的运动轨迹，在照片上呈现丝状。反之，要拍出雨滴的照片，就提高快门速度。",2021-07-15 14:59:26,5,0
握爪,2020-01-07 14:09:57,0,0
