评论,时间,点赞数,标签
好家伙，10分钟的视频8分钟都是废话哈哈哈哈哈,2022-10-28 14:30:34,1,0
手机支架成功的把引磁环吸住，然后被拔下来，胶不粘了。然后引磁环有毛边 拉手。属于是💰-99💰-16 唯一值得好评的也就是那个保护壳了[微笑][微笑][微笑],2022-09-05 13:47:34,1,0
很失望  mini6对游戏的适配狠糟糕，目前也就元神适配的比较好  腾讯系的都莫名其妙的卡,2022-04-29 11:40:54,3,0
我买的mini6直接裸奔，什么配件都不要，影响散热，手感好得一批，我不想我的mini6快报废了结果屏幕什么的都是新的,2022-04-28 01:07:49,1,0
去年刚出的时候为了不买mini6 换的13pm大屏 但是我真的太喜欢了 教育优惠 昨买今到 我到手是真的太后悔了！！！！后悔为什么不早点买！,2022-04-23 12:51:50,3,0
我买的膜也不便宜，但总感觉反光严重，给撕了。大家有没有那种镜面反光不严重的膜，推荐下。,2022-04-12 14:28:57,3,0
没想到你也关注了那个up的视频啊，他蛮有创意我感觉，那个最后的模具是连接mini6和mac mini的,2022-04-12 10:32:40,1,0
两个moft的配件我都有hhh，那个环之前给iPhone买过但是比较鸡肋（戴厚壳只能扩展磁吸，对magsafe无效）。up这个思路相当可以了。,2022-04-12 01:51:11,1,0
"之前的ipad128g卖的时候还有100g未使用，mini6果断入64g猛男粉～绝对够用，装的基本都是看电影视频的APP➕和平精英。
mini6，非常舒服的使用场景就是躺着玩！无敌！",2022-04-11 07:01:13,1,0
你拿别的平板，只要屏幕不是120hz  也有果冻效应 这是屏幕特性,2022-04-10 19:58:11,3,0
iPad Pro用来学习，iPad mini用来玩游戏看视频，iPhone用来日常沟通，每个都是256gb，每个都用了差不多一半,2022-04-10 16:51:42,2,0
有什么好用的引磁环推荐吗？pozo的那个搜不到了,2022-04-10 09:00:31,3,0
引磁片搜不到，有其他替代吗？刚需,2022-04-10 07:35:27,1,0
引磁环，好像没货了，求个搜索,2022-04-10 05:19:11,1,0
骚话多 爱听 关注了[脱单doge],2022-04-10 04:37:35,3,0
这 4.4w粉科学吗[热词系列_知识增加],2022-04-09 15:59:31,3,0
手机壳是什么牌子的呢？,2022-04-09 15:53:35,3,0
一整克，完成了任务。。。。。。。,2022-04-09 14:58:49,1,0
最后那个是3d打印的mini＋苹果主机架吧，组成便携式苹果mini笔记本？哈哈哈，我好像看过视频,2022-04-09 14:14:34,1,0
去苹果店5换6还是拼多多买划算,2022-04-09 11:36:21,3,0
[热词系列_你币有了],2022-04-10 04:37:59,0,0
Moft,2022-04-13 17:03:47,0,0
我也想知道[口罩],2022-04-10 13:21:31,0,0
你可以在官网用序列号查你的旧机器能抵扣多少钱的噢[doge],2022-04-10 00:26:53,1,0
去苹果店吧,2022-04-09 14:16:26,1,0
我觉得up主的卫衣就很吸引人[doge],2022-04-10 14:23:16,2,0
向up主求手机无线磁吸充电壳的连接,2022-04-11 10:13:57,2,0
我．买的pzoz的引磁片发现吸力太大了，moft支架根本转不动,2022-04-15 17:41:23,2,0
我觉得up主的卫衣就很吸引人[doge],2022-04-10 14:23:16,2,0
向up主求手机无线磁吸充电壳的连接,2022-04-11 10:13:57,2,0
我．买的pzoz的引磁片发现吸力太大了，moft支架根本转不动,2022-04-15 17:41:23,2,0
