评论,时间,点赞数,标签
防窥膜真的是傻子鉴定器,2023-01-22 03:57:08,0,0
防窥膜是真的垃圾。,2023-01-10 01:46:29,0,0
那块布是擦macbook的？？？？？,2023-01-05 16:53:28,0,0
"你那个边框膜贴错了
那个膜是两层的 最上面一层你给贴上去了 贴好了 是毫无气泡的 最上面那一层贴上去就是你视频里的效果 我昨天也犯了你这个错误",2023-01-05 04:50:33,0,0
从7p开始，每次换iphone都是裸机使用，因为6s买配件的那些智商税都够再买个5c了[微笑],2023-01-04 17:42:44,0,0
一直裸奔，没碎过,2022-12-06 17:48:35,0,0
买苹果就是为了买花里胡哨的手机壳好看[微笑],2022-12-06 17:19:56,0,0
防窥膜看久了其实比较伤眼睛，各位慎选哪,2022-11-27 14:55:34,0,0
拼多多最贵的手机壳金色的，镶着五颗钻石💎，一万多[doge],2022-11-19 12:45:28,0,0
上台13我就觉得镜头膜是智商税没用，一年后镜头附近各种掉色还是花来着，反正特别难看。今年换14刚下单镜头膜,2022-11-15 13:03:28,0,0
防窥膜上公交地铁打卡器都刷不出来二维码…除非你用nfc，不然就是智商税,2022-11-13 14:11:59,0,0
防窥我用着还行，挺适合我,2022-11-12 19:22:57,0,0
up主这里错误信息是真的多。。。,2022-11-12 02:52:14,0,0
AC+ 加上最便宜的透明壳就行了。。。。坏了加钱换背板边框 外观又新了。,2022-11-10 07:37:06,0,0
苹果布pxx上买一送一几块钱[脱单doge],2022-11-09 21:12:56,0,0
有手机壳和钢化膜的推荐吗？,2022-11-06 08:01:15,0,0
笑死 这些配件真的是 就第一个带毛手机壳正常一些 其他的真的就是 买的人是一点书也没读吗？,2022-10-31 13:05:39,0,0
除了镜头膜，镜头膜真的满满的穷酸感,2022-10-28 02:43:36,1,0
都说抛光布是智商税。但我觉得非常好用，特别是擦MacBook和iPad，,2022-10-25 10:33:16,0,0
看完视频把防尘钢化膜揭了，听筒上真的都是灰尘[大哭]，从钢化膜外面根本看不出来！,2022-10-20 11:47:15,1,0
膜是两层 你要贴下面的那一层,2023-01-05 04:51:24,0,0
等你买得起14pm用几天就会改变看法的[OK],2022-12-02 14:48:36,0,0
