评论,时间,点赞数,标签
工具那款看上了，买不到 [笑哭],2023-01-01 01:52:22,4,0
很棒的剪辑谢谢up主,2022-12-31 22:38:49,0,0
大锤，我恨你。。。泡泡骚被种草了。。。,2022-12-31 11:06:54,0,0
有没有对MagSafe外接电池有研究的，这个玩意用久了对电池健康有影响吗，我知道对锂电池影响最大的是温度，但我就想知道会不会[微笑],2022-12-31 10:34:27,0,0
居然没有课代表,2022-12-31 10:25:28,0,0
"MagSafe 配件大推荐！
这个功能其实就是在iphone的背部有一圈磁铁
00:09 
这个卡包呢其实相比于官方那个卡包
02:44 
这个磁吸力度呢...",2022-12-31 08:26:46,1,0
有意思[星星眼],2022-12-30 04:41:20,0,0
PITAKA的三合一设计真的很巧妙！,2022-12-30 01:18:25,3,0
车载磁吸无线充电无敌  太好用了,2022-12-29 22:15:10,0,0
然而我要用magsafe 我就喜欢没事就丢上面充电 感觉吸这些乱七八糟的影响我充电,2022-12-29 17:32:21,1,0
小米的那个立式magsafe充电宝,2022-12-29 17:06:14,1,0
第一个手机壳是什么呀,2022-12-29 16:09:30,0,0
真会玩👍,2022-12-29 16:09:57,0,0
Moft的卡包是不是吸力很弱啊，我之前买了一个退掉了,2022-12-29 15:26:48,2,0
今天天气很好，很想和你晒晒太阳、聊聊天,2022-12-29 14:38:32,0,0
这个磁吸唯一的好处第一支架。例如床头支架，车载支架。第二散热器可以不怎么当手。其他都每个卵用。指环13年就已经用上了,2022-12-29 14:31:31,4,0
有没有能吸墙上的,2022-12-29 14:07:32,0,0
问下各位，如何鉴别正品magesafe和高仿magesafe？是否在手机关于本机里面能显示序列号的就一定是正品？还是说高仿也可以做到,2022-12-29 13:39:16,0,0
这期太好玩了,2022-12-29 13:16:36,0,0
有没有第三方便宜带mfi认证的magsafe无线充电推荐,2022-12-29 12:07:55,0,0
算是温控做的最好的了 毕竟是mfm官方 温度高了就调功率不充了,2023-01-14 16:05:55,0,0
肯定会的，而且会发热，但是出门就不用带充电器了,2023-01-01 10:58:32,0,0
加一,2022-12-30 15:32:10,1,0
moft卡包挑手机壳，如果手机壳magsafe偷工减料就吸的不是很稳。我之前买了个假的apple皮壳，就不太吸的住，后来买了个官方的皮壳，那叫一个稳！！,2022-12-30 09:02:58,3,0
回复 @杠精猫大爷 : 突然明白了为什么我6.9还是9.9包邮的透明magsafe手机壳，搭配Moft的卡包，从没出现过商品评论里吸力不稳的情况,2023-01-25 17:58:50,0,0
回复 @杠精猫大爷 :谢谢，我买个壳再试试[脱单doge],2023-01-05 16:37:03,0,0
有的[doge]我们店铺在卖[吃瓜],2022-12-30 00:52:21,0,0
高仿好像还做不出关于本机吧,2022-12-30 09:46:23,0,0
回复 @我搞定变色油墨啦 :哈哈 真实了 MagSafe 的配件真心贵 最便宜的充电都要200+ 第三方有认证的都要200+ 充电宝基本上没300的都是假的,2022-12-29 14:09:31,0,0
回复 @我搞定变色油墨啦 :[笑哭]有没有什么鉴别方法，除了价格,2022-12-29 13:59:24,0,0
回复 @小小的涐 :平时充电还是不错的,2022-12-30 04:14:38,0,0
回复 @Clement_zero :[笑哭]边冲边玩游戏 会掉电 实测 然后被我退了,2022-12-30 04:06:01,0,0
回复 @小小的涐 :魅族有一个磁吸风冷无线充的，那个充电还可以当散热器,2022-12-30 01:12:16,0,0
