评论,时间,点赞数,标签
莓用良品全新首发：送给年轻人的最后一辆智能小电驴。,2022-07-29 10:25:03,15,0
煤总，你忘了我们的初心吗，怎么做的东西越来越有用了[大哭][大哭],2022-07-29 10:13:25,28,0
少数明知是广告我也看完的视频[doge],2022-07-29 11:29:58,14,0
1代已经开了一段时间了。功能都很好，如果能再添加一些功能就好了。比如在车把加一个可收缩透明挡雨挡紫外线雨棚，就像跑车一样，需要时展开，不需要收回。然后加一个太阳能充电功能，让人无论到哪，只要有阳光，就可以跑。然后加上上坡辅助功能，有时候停车的地方是个坡。,2022-07-29 16:04:11,25,0
这泡脚功能不够人性化，停车的时候还得把脚拿出来撑地上。应该加装智能撑脚，停车时自动伸出,2022-07-30 03:32:03,13,0
我居然以为是真有这个电动车，甚至想要去订购一下[无语],2022-07-29 19:04:56,13,0
无线充电新能源汽车确实是以后最佳方案，但是前提是能源溢出。。电力几乎无限才有可能(可控核聚变），毕竟隔空充电损耗太高了。。,2022-07-29 13:37:37,13,0
这视频下面甲方都不敢来留言[doge],2022-07-29 11:32:19,26,0
两者一比，哈罗已经输得太多了[doge],2022-07-29 11:05:30,13,0
我觉得还缺一个冷却模式，不然臀纹解锁的时候肯定烫屁股[doge],2022-07-29 10:53:57,26,0
"是我错觉吗？视频量产速度下来了，体重上去了？
虽然咱们视频时间短，但是咱们更新慢啊？",2022-07-29 10:21:16,22,0
"领先一步是科技
领先两步是科幻
领先三步是没啥用[doge]",2022-07-29 10:12:14,25,0
你这电动车戴头盔吗？,2022-07-29 10:12:08,13,0
你这电动车 它上牌了嘛[doge],2022-07-29 10:02:37,23,0
我tm以为是真的，先打开了某宝[辣眼睛],2022-07-29 14:23:21,21,0
可以在红绿灯口安充电井，等红绿灯的时候可以充的更多[doge],2022-07-29 16:12:01,21,0
我们的疯口，来了,2022-07-29 10:02:49,12,0
刚买了这个车，正开心的骑在路上，突然发现，MD这车没刹车，多亏我急中生智没有压下一个井盖，现在正在路上推车呢,2022-07-30 01:17:14,21,0
我他么第一次看。。我以为是真的呢我还他么百度去了。。。,2022-07-30 05:46:20,11,0
这个外观设计我觉得是我看见过最好看的了,2022-07-29 17:00:58,11,0
送年轻人最后一程的莓用电动车,2022-07-30 00:36:26,1,0
有没有可能它不完全是广告[tv_doge],2022-07-30 09:33:16,1,0
说实话这个有用,2022-07-30 07:00:13,0,0
我也是,2022-07-29 19:06:51,2,0
你为什么要复制粘贴别人的[doge][OK],2022-07-29 11:48:51,2,0
回复 @九号公司 :在？抽台电动车[妙啊],2022-07-30 05:07:49,0,0
这叫人性化保暖,2022-07-29 12:39:41,1,0
生理期保健模式[doge],2022-08-03 03:32:19,0,0
[呲牙],2022-07-29 10:27:29,0,0
叠满了是吧[doge],2022-07-29 11:20:04,0,0
完犊子了，下期产品有了？,2022-07-29 11:10:50,5,0
回复 @过河小卒刁光斗 :预言家[doge],2022-07-29 13:49:16,1,0
预言家，刀，懂？[doge],2022-07-30 01:56:45,1,0
估计这种电车规格型号不太行[脱单doge],2022-07-29 10:07:32,0,0
我看到第五分钟才反应过来,2022-07-29 14:25:28,1,0
回复 @chenAbner :看到不能长痔疮那里我才怀疑是不是逗我,2022-07-29 14:26:57,1,0
一看就不是老粉[滑稽],2022-07-29 14:56:28,4,0
股东么，我们的风口来了[微笑][微笑],2022-07-29 10:05:01,1,0
哈哈哈哈哈,2022-07-30 05:47:55,1,0
要不买个全家桶[妙啊][妙啊],2022-07-30 05:53:34,1,0
说明有用,2022-07-30 07:05:50,1,0
确实，要是把那个泡脚盆p掉，或许真能骗到人[doge],2022-07-30 04:57:21,0,0
回复 @弯弯绕绕小选手 : 加个刹车和前灯，这外观设计还是挺不错的,2022-07-30 06:00:13,1,0
