评论,时间,点赞数,标签
说真的，这种话换成其余任何一家厂商我一点都不会相信[doge],2022-07-07 08:02:01,11,0
"大嘴内心:既然你喜欢猜疑我会掀桌子而压制我,那我就掀给你看看.争取有制裁的结果是以后只有华为.",2022-07-07 06:39:40,14,0
哈哈   拿着别人的东西说  如果我也有这玩意我就能比你厉害了[tv_doge][tv_doge],2022-07-07 16:24:20,20,0
就韩国那个企业哈哈哈哈笑死我了[滑稽],2022-07-07 07:56:35,14,0
三星“小厂”，人家销量可是全球第一啊[笑哭],2022-08-23 07:29:47,6,0
"[笑][笑][笑]告诉各位一件很遗憾的事情
你永远也等不到2000元以下的麒麟9000手机",2022-07-07 07:40:50,17,0
大嘴说的太提气了，战斗力要订一个师[支持],2022-07-07 12:29:48,7,0
又开始洗牌汽车行业了，如果这次大嘴再次成功，真的无敌了就，等再过几年解决了芯片制造环节，麒麟回归，手机再次占到国内市场50%份额，那画面，不敢想象，哈哈哈！！！,2022-07-07 07:10:31,18,0
没有美国，我也买不起你们家的,2022-07-08 04:30:04,25,0
这还真不是吹的，某韩在开放市场是打不过华为的,2022-07-07 10:14:10,15,0
华为被制裁的前一个季度确实压住苹果了，然后就[呆],2022-07-07 09:16:15,15,0
被制裁前一个季度，华为疯狂吸收苹果用户[藏狐],2022-07-07 08:15:32,5,0
期待王者归来,2022-07-07 07:14:42,5,0
然后没说的是ovm三家会死一家，而且那一家极有可能是mi,2022-07-07 07:06:18,5,0
微博搜财经会议，里面有汽车蓝皮书会议的全程，up主能帮忙把大嘴的视频剪下来吗,2022-07-07 06:47:51,5,0
没被制裁，荣耀就是绝对的性价比手机啊,2022-07-07 11:14:30,12,0
底下视频推荐:《华为美》[偷笑][偷笑],2022-07-07 19:30:18,12,0
漂亮国真就看不得别人好呗[给心心],2022-07-07 11:20:49,12,0
事实就是这样,2022-07-07 09:27:05,6,0
你甚至不愿叫他一声三星,2022-07-07 09:26:49,12,0
？苹果还有三星的芯片技术哪个不是美国的？现在不都是全球化分工吗？你有本事真出一台百分之自己研发的手机出来，不要说三星三星芯片也是用美国的技术,2022-07-08 22:08:23,4,0
哦，那你别让苹果代工了，让它自己造啊,2022-07-10 00:58:17,2,0
回复 @徐小豪gem :三星本来就是美国企业[doge],2022-07-17 13:39:46,0,0
你淘宝京东看看麒麟9000新机啥价格,2022-07-07 08:30:24,0,0
目前没有机会了，以后会有的,2022-07-07 09:39:48,1,0
回复 @爷的第七胎 :前几天看了下，还是挺贵的,2022-07-07 11:44:47,0,0
顶十个师！,2022-07-07 13:35:12,0,0
所以不敢太狂呀，汽车挂个华为logo，但凡销量好那么一点，能在世界范围威胁到特斯拉，我估计没几天又要被制裁了。[捂脸],2022-07-07 08:00:16,5,0
解决芯片制造？你以为那么容易吗？,2022-07-10 12:50:53,2,0
回复 @吃呱龙套 :冷知识 比亚迪跟华为要合作出台星际,2022-07-09 03:34:20,1,0
你1000多块钱的手机都买不起，你用的啥[微笑],2022-07-08 05:49:21,8,0
荣耀被分出去之前很多手机阉割了一些功能达到了很高的性价比，我现在都用着1700的荣耀v20,2022-07-08 05:31:41,5,0
回复 @皆之箜尔 :这层楼的前提是“没有美国，我也买不起你们家的”，那说的肯定是制裁前或者制裁没有发生的情况下啊。以前都是尾货的均摊完研发成本的旗舰芯片给性价比机型用，现在连芯片都拿不出来，还怎么整性价比,2022-07-09 00:32:51,4,0
回复 @灰の魔女三块酱 :雖然獵戶座不咋地[doge],2022-11-20 08:45:11,0,0
回复 @三块View :对啊，他是全球唯一一个手机零件供应链齐全的企业，加上屏幕独步全球了,2022-07-17 14:17:01,0,0
三星主要是在供应链上比较牛逼，而芯片能造，屏幕能造，内存能造,2022-07-17 13:42:50,0,0
我的不是一个季度压住了苹果，而是一个季度压住了三星，苹果自从超过之后一直压着,2022-07-07 10:44:58,5,0
