评论,时间,点赞数,标签
[doge]拿来修地堡防坦克墙,2023-01-29 13:17:45,1,0
万年后:我们发现了新型铁矿,2023-01-25 14:41:39,1,0
当年拌这玩意扎手扎脚，蹬劳保鞋带着电焊手套才敢拌[辣眼睛],2023-01-24 12:48:49,1,0
钢丝只是防止断裂,2023-01-23 08:04:36,1,0
纤维增强混凝土，只在教科书见过,2023-01-23 06:42:35,1,0
钢纤维混凝土啊，桥梁接缝用的这玩意，想当初多打了几方，项目经理都懵了，后面整个项目部好像就老板不知道[洛天依_冷漠],2023-01-22 11:10:49,1,0
提高绝对使用年限，绝大多数建筑是裂痕引起的连锁反应，导致无法使用，造成结构的性能浪费和不均衡引发的成本提升！,2023-01-20 16:05:44,1,0
这东西是抗裂的，不是给你加承重的ndyd,2023-01-20 13:39:55,1,0
耐火浇注料里常有这玩意,2023-01-20 07:50:09,1,0
北京这边有用，特种混凝土，单方很贵的,2023-01-20 07:02:19,3,0
用竹纤维也行吧，而且环保可再生。钢的会导电，也会屏蔽信号。,2023-01-20 06:23:52,1,0
旧时农村土炕用的大块泥基砖，基本就是只有麦秆纤维提供支撑力，不过也仅限于睡觉，动静太大容易破碎。,2023-01-20 06:07:09,6,0
以前的泥砖用禾杆,2023-01-20 00:51:13,1,0
那个退火了,2023-01-19 15:49:32,1,0
如果是为了提高这几种能力，还不如把蛛丝混进去。。。。,2023-01-19 15:35:47,10,0
长纤维还行，短纤维起负作用,2023-01-19 15:04:45,4,0
这玩意适合涂在墙面上吧，墙不容易开裂,2023-01-19 14:41:44,1,0
这玩意很贵，我买过，做地下室坡道,2023-01-19 14:18:54,4,0
原理等同于碱土坯里掺陈碎麦秆,2023-01-19 14:12:22,5,0
无机非表示这我熟,2023-01-19 10:45:25,1,0
现实应用很常见，桥面系  支座安装…好多都加纤维,2023-02-04 17:55:46,0,0
会腐蚀的,2023-01-20 09:46:41,0,0
究竟是什么样的脑回路才能想到这种方法？[吃瓜],2023-01-19 17:32:09,2,0
加大药量,2023-01-24 12:34:48,0,0
加大药量[doge],2023-01-23 09:03:08,0,0
墙面装修层一般用玻璃纤维，所以毛坯房一般不要用手摸,2023-01-20 14:16:25,0,0
[笑哭]还有预应力商砼，也就是俗称的弹性混凝土。贵不说，一般商砼站没有,2023-01-19 14:30:56,1,0
