评论,时间,点赞数,标签
想问一下，如果想做游戏特效的话（没学过编程），看这个教程可以吗[思考],2023-02-14 15:05:25,3,0
光是零散的学习还是有点迷茫，我觉得还是要结合实例学习熟练才行,2023-02-07 12:53:22,2,0
"计算两个向量的夹角
Angle
计算两点之间的距离
Distance
点乘
Dot
叉乘
Cross
插值
Lerp
模
magnitude
规范化向量
...",2023-02-02 09:11:20,2,0
同志们，向量之后需要一边记笔记一边上课，不然跟不上[吃瓜],2023-01-04 11:19:18,2,0
请问刷新资源包时出错，找不到下载好的资源是什么问题啊？[大哭],2023-01-03 11:19:46,2,0
许可证就几天怎么解决[大哭],2022-12-27 05:42:15,2,0
我的unity版本是2019 4.10，我没有Standard Assets那个资源，就是第十课的那个1分50演示的，我该怎么办？呜呜呜,2022-12-03 14:15:45,2,0
找不到standard assets的看https://blog.csdn.net/zhenghongzhi6/article/details/90236937这个链接，里面有安装包下载[OK],2022-11-28 13:27:04,2,0
按时,2022-11-26 09:10:47,2,0
怎么会有教的这么好的教程，真的很良心,2022-11-22 16:26:24,5,0
良心up主，讲的真好,2022-11-20 02:44:20,2,0
老师的声音好像tvb配音[打call],2022-11-10 12:32:16,4,0
有没有组队一起买进阶的小伙伴啊[虎年],2022-11-05 03:23:42,2,0
哪位大神帮忙解决一下 在商城下载的资源 点‘在unity中打开'没有反应[热],2022-09-29 02:39:05,2,0
up🐷啊 项目只能在c盘吗 怎么调到d盘,2022-09-27 12:31:51,2,0
upup，下载编辑器的时候，需要协议怎么办？눈_눈,2022-09-18 00:10:25,2,0
unity安装编辑器时找不到文件，怎么办,2022-09-10 14:22:11,3,0
各位大神我问一下，我的unity脚本打不开是怎么回事，双击新建的C#脚本后控制台信息说我无法打开 Asset/XXX（脚本文件夹名称）.cs: 检查外部应用程序首选项。该怎么解决？,2022-08-25 06:14:36,4,0
20220819 11：25 看完了P13,2022-08-19 03:25:31,5,0
2022年8月18日 16：56 看完了P12,2022-08-18 08:57:06,3,0
回复 @一听阔楽 :好耶[打call],2023-03-08 14:56:19,0,0
回复 @四维黑剑 :我重启了一下也有了[脱单doge],2023-03-08 02:19:33,0,0
回复 @一听阔楽 :就那天突然就有了[喜极而泣],2023-03-07 14:53:27,0,0
每天登錄會自動延長,2022-12-27 07:36:55,2,0
谢谢！,2022-12-27 08:20:09,0,0
回复 @Zy7kloss :好的谢谢,2023-01-08 05:37:05,0,0
回复 @蛇皮小贤 :我在外地，你去知乎上找可以找到,2023-01-08 05:29:44,0,0
回复 @Zy7kloss :兄弟能发一下嘛,2023-01-08 02:26:29,0,0
好人一生平安,2023-01-05 00:00:44,0,0
太及時了,2022-11-29 09:17:32,0,0
unity打开我的资源报错：刷新资源时出错，请参阅控制台,2022-11-19 14:54:17,0,0
我也没有,2023-02-26 08:01:58,0,0
回复 @TPT-123 :放到别的盘 没有权限 有的功能用不了[笑哭],2022-11-21 02:12:42,1,0
项目路径可以在unity hub左上角小齿轮里设置[微笑],2022-11-21 01:55:49,0,0
商店下载的资源默认放在c盘的，无法修改，可以创建软链接到其他盘，另外的在设置里应该都能修改默认路径,2022-11-20 05:22:10,0,0
回复 @一个想升到LV6的门芯 :解决了✿ヽ(°▽°)ノ✿,2022-09-18 08:03:21,1,0
微软的是不是,2022-09-18 01:18:24,1,0
文件路径要用英文,2022-12-27 09:02:45,0,0
俺后来发现好像是路径文件名问题,2022-09-26 14:43:43,0,0
+1,2022-09-26 13:07:39,0,0
没有设置外部代码编辑器吗？,2022-09-01 09:06:59,0,0
"UP,水怎么添加啊？",2023-01-10 06:19:45,3,0
终于有了（大哭）,2023-01-10 11:15:02,3,0
up 求 我下载后怎么把这个资源保存到包管理器里面  现在只能放在桌面上 然后点开就是往项目里面导 想存到包管理器里面应该怎么做？mac,2023-02-15 13:51:54,2,0
"UP,水怎么添加啊？",2023-01-10 06:19:45,3,0
终于有了（大哭）,2023-01-10 11:15:02,3,0
up 求 我下载后怎么把这个资源保存到包管理器里面  现在只能放在桌面上 然后点开就是往项目里面导 想存到包管理器里面应该怎么做？mac,2023-02-15 13:51:54,2,0
