评论,时间,点赞数,标签
小度得给你多少钱啊，能让抱一跳起舞来[辣眼睛][辣眼睛],2021-12-05 10:20:08,9,0
教练是李彦宏？？[热词系列_知识增加],2021-12-05 09:54:29,39,0
买个带摄像头的电视不就好嘞[tv_doge],2021-12-05 09:45:03,9,0
跟淘宝关联做穿搭模拟呢，对女孩吸引力很大啊,2021-12-06 05:34:06,21,0
我公司就是做这个的[doge],2021-12-05 13:07:14,8,0
这个镜子要是能控制在2k元以内就很好了，要是能控制在1k元以内必定起飞。,2021-12-05 12:37:20,13,0
抱一妥妥的纯欲天花板[喜欢][喜欢],2021-12-05 11:56:14,14,0
希望在未来可以研究出模拟换衣换发型的，既然自带摄像头捕捉人体，模拟换衣服我觉得可以尝试，虽然可能不会太完美，但能给一定参考性，而且也比较有趣实用（没钱买衣服[doge]）。,2021-12-05 10:07:48,12,0
这玩意要是多一些特效什么的，比如赛亚人特效这种，照相照镜子的时候就帅了,2021-12-05 09:55:44,8,0
"前面：心动(*°O°*)
结尾：好贵〣( ºΔº )〣",2021-12-05 09:47:13,8,0
以前看着还不觉得有什么，今天突然露全身，感觉抱一现在好丰满好壮啊[doge]。,2021-12-05 09:45:51,8,0
"魔镜：希望你接下来每一天都能保持跟今天一样的运动状态好吗
镜子前的所有人：不一定（真实）",2021-12-05 09:38:26,16,0
照着镜子换衣服，摄像头然后就...自行脑补,2021-12-05 09:37:02,40,0
这镜子能不能搞个和switch合作，出更多运动互动游戏,2021-12-05 09:34:31,8,0
封面的陈抱一好憔悴啊，要注意身体哦[贝拉kira_拜托],2021-12-05 09:31:55,8,0
可以播放其他平台的视频么，要是可以的话，我感觉对于练舞的人还是有用的，可以在家练舞，可以看到视频教程，还同时可以看到自己的动作标不标准[doge],2021-12-05 12:55:04,12,0
@小米公司 快整个出来，但要加些功能，能看B站和刷抖音，快快快快。,2021-12-05 12:59:15,12,0
能不能把“小度小度”改成“魔镜魔镜”[doge],2021-12-05 10:56:31,7,0
来了,2021-12-05 09:30:39,7,0
看了前面的健身功能我觉得就还行，不如健身环有意思。但是歌词部分，突然觉得效果不必MORRORART字幕音箱差，非常酷炫啊，这个点应该着重来打造啊，价值不小于2000千块。,2021-12-05 11:48:12,12,0
哈哈哈哈，我第一眼真的以为是ai换脸，换的李彦宏的脸，哈哈哈哈,2021-12-05 10:16:17,0,0
Switch 2000出头，拳击 舞力全开 健身环 三款 1000左右。 都够了。,2021-12-05 17:07:22,0,0
华为,2021-12-05 11:39:02,0,0
快出个平价版,2021-12-05 14:36:11,2,0
大块镜子，显示屏 ，雷达，摄像头，音响，一定性能的主板，软件开发  更新维护 ，大型生产车间及仓储空间，生产良率 品控  大体积的物流，啧啧啧 作为制造业从事者 一看就觉得成本低不了。,2021-12-05 17:16:04,5,0
这就是小米出手的时候了，是时候展现真正的技术了,2021-12-05 13:47:23,2,0
这么大一块镜子都得四五百了。。。,2021-12-20 09:58:03,0,0
淘寶買鞋可以用AR看上腳情況[doge],2021-12-05 11:33:40,0,0
回复 @凛啦啦啦。 :我记得以前看过某个视频说过未来这样的，好像有些科技馆有过类似的，但是实实在在在家里面的好像没有[笑哭],2021-12-05 11:02:42,0,0
我记得早有了啊[笑哭],2021-12-05 10:33:13,0,0
中二病狂喜[藏狐],2021-12-05 10:31:21,0,0
配件里有摄像头盖子，磁吸的，吸上还带音效。,2021-12-05 10:45:50,15,0
回复 @陈抱一 :好像有很多人在意这一点，可以在置顶评论说下又这个功能，平时可以遮住[思考][思考],2021-12-05 10:53:29,4,0
有一说一，确实，参照360水滴摄像头…,2021-12-05 10:18:22,1,0
体感游戏玩多了就有体会：镜子不是加分项而是扣分项。标准做法是：把摄像头拍到的自己放在屏幕左下角，玩家把注意力集中到教练/判定动作上，摄像头只用来辅助确认。微软kinect已经开卖10年了，xbox，ps，switch，甚至街机，已经探索图像类体感游戏很多年了，让玩家一直看自己被实践证明很糟糕。,2021-12-05 12:59:12,1,0
感觉他们适合的人群也不太一样诶，这个感觉更适合全家人来玩，不过也期待他们这个产品后面能有更好玩的游戏,2021-12-05 14:50:48,0,0
对了，再加个通话功能，让我可以带出门炫耀,2021-12-07 15:28:03,1,0
还是等小米出个便宜的[doge],2021-12-05 16:24:30,16,0
至少1999,2021-12-05 13:09:30,12,0
这款最大的问题是没有会员就是个36kg大号智能音箱，而会员就旗舰版送一年，之后998每年,2021-12-07 04:51:34,5,0
还是等小米出个便宜的[doge],2021-12-05 16:24:30,16,0
至少1999,2021-12-05 13:09:30,12,0
这款最大的问题是没有会员就是个36kg大号智能音箱，而会员就旗舰版送一年，之后998每年,2021-12-07 04:51:34,5,0
