评论,时间,点赞数,标签
40度结束 现在是咳嗽期,2022-12-25 06:10:29,151,0
二极管是最早诞生的半导体器件之一，其应用非常广泛。特别是在各种电子电路中，利用二极管和电阻、电容、电感等元器件进行合理的连接，构成不同功能的电路，可以实现对交流电整流、对调制信号检波、限幅和钳位以及对电源电压的稳压等多种功能。无论是在常见的收音机电路还是在其他的家用电器产品或工业控制电路中，都可以找到二极管的踪迹,2022-12-10 05:43:39,586,0
常看常新,2022-09-13 01:57:43,228,0
不会吧,2022-11-29 23:53:51,164,0
多重人格，学术上叫分离性身份障碍（dissociative identitydisorder），又称为多重人格障碍等，表现为身份的瓦解，出现两个或更多的相互独立的人格状态（分离性身份），伴明显的自我感及主体感（sense of agency）的中断。每种人格状态均有其独特的体验、知觉、构想的模式，以及与自我、身体、环境相关的模式。至少有两种独立的人格反复地取得个体的意识及与他人、环境的交流功能的执行控制权，包括日常生活具体方面的表现（如育儿、工作），或对特定情境的反应（如被视为威胁的情境）。人格状态的改变通常会出现严重的遗忘症，不能用简单的健忘来解释。1,2022-12-21 10:20:33,427,0
希望所有家里的基础病患者和老人都平安无事[保佑][保佑][保佑],2022-12-28 17:45:51,147,0
"问:你吃了吗?
答:我们家庭厨房针对烹饪环境特点，以及季节和时令，和对不同菜系的认识。一边做饭一边研究，边总结边调整。针对每人饮食习惯的特性，以及每天口味的偏好等情况。包括当前不同菜系的创新和网红美食，对于每天的菜谱我们一直在研究，不断在调整，最大程度满足家庭每一位成员的口味。",2023-01-18 15:17:19,303,0
取消防疫？开玩笑呢 我人在韩国工作这边巅峰62w感染一天低的也是20w一天 韩国一共才5000w人口 这周每天都是死300人以上 真觉得自己是天选之人？毕竟死人不会开口不是吗？,2022-03-22 07:42:48,490,0
保存了，以后回来看,2022-09-19 01:16:22,196,0
快元旦才刷到，b站这个推荐很迷,2022-12-27 13:08:54,189,0
缓存了 别问为什么,2022-09-12 10:55:10,235,0
就算死亡率是千分之三吧，中国人口密度这样大，保守估计感染一亿人，那也得死亡三十万啊！！！！三十万条人命！说不定里面还有你我！说放开的有何居心！,2022-03-22 06:25:45,476,0
这咳嗽要多久停啊？？？？十几天了，考完研了都还有,2022-12-27 13:19:07,272,0
你好！,2022-12-27 00:52:36,194,0
"按时间降序排序
排序顺序在一定程度上由列的排序规则顺序来决定。在实际很多应用中，经常需要进行排序，一般都是对象中的一个属性进行升序或降序，其中对时间进行排序是最常见一个属性。按时间降序排序是指最新的时间排在最前，以此往下进行排序。与之相反的按时间升序排序。在实际应用中，各种评论一般默认排序是按时间降序排序。",2023-02-01 03:42:56,140,0
常看常新[歪嘴],2022-09-28 09:47:00,194,0
"按时间降序排序
排序顺序在一定程度上由列的排序规则顺序来决定。在实际很多应用中，经常需要进行排序，一般都是对象中的一个属性进行升序或降序，其中对时间进行排序是最常见一个属性。按时间降序排序是指最新的时间排在最前，以此往下进行排序。与之相反的按时间升序排序。在实际应用中，各种评论一般默认排序是按时间降序排序。",2023-02-28 13:50:34,151,0
我已经快3天没吃饭了，现在头疼的睡不着[雪未来_泪目],2022-12-30 17:45:46,151,0
