评论,时间,点赞数,标签
重松面罩[doge]  我们学校是大学，一半同学都不戴了说了也不听，反正我上课是口罩不摘，带了一个扩音麦克风,2023-02-21 22:45:25,10,0
问题是，新冠还有多久才能真正结束啊[笑哭]，总不能接下来几年十几年几十年一直戴防毒面具或者口罩吧[笑哭]，而且也总不能永远不在外面吃饭不出去玩吧，或者说，总会有让你必须在外面摘口罩的时候的。当然了，能不摘就不摘。自己还是要对自己负责才行。,2023-02-22 03:21:31,10,0
作为一个学生，我在自己卧室以外都是6800全面罩焊脸，不摘一次。,2023-02-22 02:28:13,7,0
为你这样的防疫老师点赞，为什么我们没遇到，哎,2023-02-23 04:23:30,3,0
upup，您好，请问一下阿东那个液体口罩是智商税吗？开学了避免不了大澡堂那些，想防防不住啊[大哭],2023-02-25 06:25:26,2,0
爆改一下，你就是全校最靓的仔[doge],2023-02-22 00:21:09,5,0
🤣👉🐒,2023-03-17 10:22:37,2,0
点赞 如今的环境是真的不好,2023-02-22 04:07:44,4,0
要开学了，我感到绝望，生怕再感染一次新冠。要求人类保持理智真是一件奢侈的事,2023-02-22 16:34:14,3,0
"老师 你是大学的老师吗 我们大学也基本不带口罩了 我现在半躺半防 坚持带医用和盐水洗鼻 但由于住集体宿舍比较难防 大学生钉子户真的很难 
我好想在疫情流行期间出去租旅馆住 但似乎这算夜不归宿会被处分 我不知道我要防感染该往那条路走 好迷茫",2023-03-02 11:13:34,2,0
其实呢，不戴全封闭的护目镜🥽还是不行的,2023-02-22 00:48:59,3,0
弹幕里说建议up加个静电棉，但重松的t2滤盒加上静电棉之后吸气阻力会增大很多，直接把重松面具吸气阻力小的优点掩盖了。我个人是不加静电棉的，毕竟本身t2滤盒的寿命就很长。,2023-02-22 04:59:24,2,0
你很棒👍🏻与君共勉，我也是这样上课的，对自己和学生健康负责,2023-02-22 03:52:28,4,0
不戴护目镜🥽？,2023-02-25 03:50:45,1,0
传声振膜讲课时间长了会有水汽影响效果，可以再配个喉麦或者小蜜蜂，这样用比较轻的声音学生也能听得很清楚,2023-02-25 05:44:21,1,0
真好啊 返校回来一周了 就没看到钉子户老师同学[大哭],2023-02-22 06:38:59,1,0
最重要的是消杀工作得做到位。戴口罩有用，但需要配合其他的措施，如果没有那口罩一样没用。还不如要求学生少说点话，少传播点病菌呢。,2023-02-22 23:05:20,1,0
你一八年在香港吗,2023-03-20 03:44:49,1,0
防疫很好👍可带阀的面罩口罩在班里合适么？,2023-02-22 00:45:01,1,0
能帮厂商清存货，也挺好的,2023-03-16 04:01:32,1,0
大学生说多了可能还有逆反心理，放开前我是要求学生上课必须戴口罩，放开后也不好这么说了。我上课就把教室门窗都打开通风，需要跟学生面对面交流的话，就自己发口罩给没戴的学生,2023-02-22 01:24:19,8,0
回复 @夏月半今天饿了吗 :大学生只想着玩认知能力也差,2023-02-22 04:52:33,3,0
低谷期，我摘了口罩修牙，在三甲医院不戴口罩吃饭，都没阳。其他时间戴电动n95，两天才换一个口罩。,2023-02-22 03:36:53,4,0
"如果""疫情结束""的标准是把病毒驱逐出人类社会的话，可能永远不会
如果是把年杀伤人数降低到季节性流感的水平的话，可能要十年
如果是让人均寿命恢复到疫情前的话，可能十几年",2023-02-25 04:24:42,4,0
回复 @流体力学柯钦函数 :我觉得能降低到季节性流感的水平就算是大流行结束了，能够（新冠+流感+其他呼吸道传染病）总和降低到2020以前（流感+其他呼吸道传染病）的水平就算是完全恢复正常了,2023-02-26 01:53:30,1,0
戴眼镜戴不了,2023-02-22 02:33:32,0,0
回复 @燧藗 :我个人的见解是，健康可比戴眼镜重要多了,2023-02-22 02:35:31,1,0
回复 @燧藗 : 可以戴，但专用眼睛架+哪怕是便宜的眼镜片配下来都至少可以买两套面具了，总之可以说所有的全面具对近视人士都极不友好[笑哭],2023-02-22 10:20:55,0,0
我用一段时间了，不知道是不是因为人体的体液更新是很快的，我不清楚它的原理和保护时效，我买了是求心里安慰的，我也来蹲一下[大哭],2023-02-25 08:37:55,1,0
大澡堂湿气重 病毒反而不好传播,2023-03-06 17:21:09,0,0
