评论,时间,点赞数,标签
过几年没准真每家每户都这样穿了,2022-12-14 04:53:04,4,0
这玩意不是生物实验室的标配吗。不是很难的技术呀，还搞2年,2022-12-14 05:50:09,4,0
淘宝京东有卖吗,2022-12-29 09:45:05,2,0
哪里买呢？链接呢？,2022-12-28 14:11:57,2,0
一年了就没见过有人用这个。,2022-12-26 01:54:28,2,0
科技的正确打开方式,2022-02-18 15:07:16,2,0
给白衣天使们安排上,2022-02-16 19:18:13,2,0
谁能想到，第一代动力盔甲是为了抗击疫情[脱单doge],2022-02-16 03:21:44,2,0
好漂亮，好想要[喜欢],2022-02-15 19:16:41,2,0
一次疫情使我国机器人和防护服科技大飞跃啊，未来科幻片里的太空服不是梦啊,2022-02-15 18:56:34,2,0
马上就热天了，降温版本要记得更新推广,2022-02-15 13:26:58,2,0
带上头盔我就是冰墩墩,2022-02-14 23:37:55,2,0
早就应该这样了，一个头盔这么难吗？,2022-02-14 20:48:16,3,0
这个不是十年前就有了吗，外观重新设计就是研发吗,2022-02-14 04:25:23,2,0
这个好，不然看见医生们脸上的口罩印太心疼了。感谢他们。,2022-02-14 03:01:08,2,0
面罩是滑动的，进入高危地区头盔沾染病毒，反向滑动揭开面罩时岂不是又污染了，不过如果消毒水喷淋头盔后再滑开应该可以，这个舒适度好些,2022-02-14 00:59:03,2,0
这玩意多少年了，正压呼吸系统。有啥新研发这玩意还要研发纯是骗科研经费,2022-02-13 16:50:25,2,0
想买,2022-02-13 16:18:41,2,0
以前汽车喷漆就穿这个,2022-02-13 14:14:35,3,0
需求推动研发,2022-02-13 13:41:49,3,0
然而还是有人买不起的，以后越有钱越能氪金买装备感染次数越少，越穷感染次数越多身体越差[笑哭],2022-12-15 14:28:19,0,0
"dayuinc.cn
深圳市大雨创新实业有限公司
18675586513（微信同号）",2022-12-26 08:24:56,0,0
回复 @大雨创新实业 :有无网商平台店？,2022-12-28 04:52:43,0,0
这东西国外化工厂用的多,2023-01-21 03:06:15,0,0
