评论,时间,点赞数,标签
这人怎么老是喜欢评论,2022-09-01 01:11:59,13,0
都快第四年了，咋整,2022-08-31 08:29:35,13,0
大连 不露天的公共场合要求戴n95。。。虽说温度不高，但是下午1-2点也有27-28度，万一哪天风小或者湿度大，体感温度也是30多度，戴个n95很难受,2022-08-31 07:41:12,13,0
你能怎么样，我能怎么样,2022-08-31 02:08:09,13,0
老胡真是当代的鲁迅[脱单doge],2022-08-30 10:49:05,12,0
没问题啊，就是要严格把控，不然你想像美国一样每天新增几百万吗？,2022-09-01 04:51:37,10,0
🤣😋,2022-08-31 03:46:26,10,0
胡师傅说的好,2022-08-30 11:18:50,10,0
你好,2022-09-15 16:08:39,9,0
总是这样，再好的事，总能有人给你玩出坏花样.,2022-09-01 01:21:48,9,0
承德啊，别让我失望好不,2022-08-31 12:51:27,9,0
辽宁必须95口罩才能上车，我希望我们浙江也要有这个觉悟[口罩][口罩]希望大家每天做核算,2022-08-31 07:47:25,9,0
说的好!,2022-08-31 10:16:17,7,0
说得好,2022-08-30 11:01:43,6,0
成都：我不听我不听～,2022-09-01 11:59:04,5,0
老胡比我敢说[脱单doge],2022-08-31 00:47:28,5,0
我已经在家五十天了[大哭],2022-09-26 11:42:03,4,0
老胡前面说的都好，后面有点站着说话不“腰疼”了[doge]，病毒的传播和变化永远超乎想象，上天保佑，团结就是力量[打call],2022-08-30 15:39:46,4,0
讲的可以啊,2022-08-30 14:32:24,4,0
支持,2022-08-30 10:46:33,4,0
不要污染,2022-09-01 15:29:20,3,0
