评论,时间,点赞数,标签
哇，我同学就参与这个工程了，没想到这么厉害[微笑],2019-12-18 00:19:32,2,0
就我一个人对澜沧江有想法吗（[doge][doge][doge][doge]）,2020-05-16 00:35:04,1,0
水电站在上游，下游住人耕地，水也是以黄沙为主，没啥营养还常有雨季水患的问题，穷山恶水地通电通信号都需要发电站，打造一座长期来看没啥回报，但对于扶贫工作是有利的，基础设施起来了也有利于投资和发展，这就是长期效益所在。,2020-05-02 08:22:23,1,0
那些说破坏生态的人，这些问题设计电站的人早就想过了。你想到的，人家想过；你没想到的，人家还是想到了，这些事情也不用我们操心。操心了也没用,2020-04-08 09:13:29,1,0
享受着工业带来的福利，骂起人家水力发电就是硬气[OK],2020-03-23 16:56:07,1,0
用着污染环境的火力电，污染环境的手机电脑，来骂人家不环保[偷笑]没毛病。,2020-03-23 16:51:30,1,0
那些说环保的，建议放下手机找个树洞，建水电站本来就属于调节生态平衡的方法。合着你成天烧煤不成？,2020-03-23 14:21:30,1,0
多灾多难的四川，感兴趣的可以了解大型水库建成后的附近区域地质灾害事件。,2020-03-11 12:41:30,1,0
毕竟在环保人士眼里动物的命比人命重要[doge],2020-03-02 11:34:02,1,0
"记得三峡大坝没建好的时候就以后就取消电费了，然而如今并没有卵用。
这个呢？",2020-01-11 11:33:02,1,0
泱泱大国，地大物博，我是中国人，我仰着头说这话[吃瓜],2019-12-18 14:36:49,1,0
四川一顿猛建水电站。现在电力过剩往外卖都不好卖。,2019-12-18 10:02:39,1,0
我还是想问问学地质的同学们，建水库会不会对地质产生影响，我看过好像说会诱发地震和影响气候？[无语]不晓得是不是真的,2019-12-17 16:20:21,1,0
好想玩路亚,2019-12-17 13:48:50,1,0
不是乌东德水电站啊？,2019-12-17 08:49:40,1,0
水电站是投资回报率最高的基建项目，除了发电，还有防洪、供水、灌溉、补水、航运等价值。,2021-08-20 02:57:37,0,0
这个水电站的位置，正东边紧靠着一个大山，山脊是五角星形状的[鼓掌][鼓掌][鼓掌],2020-10-25 17:16:01,0,0
别在这逼逼环不环保了，这个大坝论证环不环保的时候b站大多数人都还没出生呢。,2020-06-22 11:10:07,0,0
环保不适合我们,2020-06-13 03:26:40,0,0
三峡最早踢出来是什么年代晓得不？孙中山先生提出来的，建国以后一直都有研究考察；耗费无数人力物力的工程，让几个苍蝇质疑？笑话,2020-06-09 10:05:39,0,0
我也是这么觉得的[喜极而泣][滑稽],2019-12-22 08:44:20,0,0
回复 @九月风十月雨 :不不不，我觉得鲁迅先生会觉得这句话说的对，才用这个图的,2019-12-18 11:52:58,0,0
回复 @水电费窘境 :你们在一起吧，终于找到彼此心动的男人[喜极而泣],2019-12-18 11:27:05,0,0
水电站意义不在扶贫，而且水电站的作用比你想象的大得多，感兴趣建议百度下,2020-05-11 16:02:24,0,0
谣言，电费不是说降就降，说升就升,2020-05-01 03:13:44,0,0
有需求的地方还是很多只是电网跟不上。还有就是有些地方还在用火电。等火电逐渐少了没有水电的地方会要四川的电的,2019-12-21 13:56:43,0,0
瞎鸡儿担心，有本事让国家不建了，都建火电站,2019-12-18 01:13:18,6,0
我觉着吧既然我们不懂不如相信专业的，至少国家不会坑自己人，而且我们国家现在是很注重环保和物种保护的，所以默默支持就行，支持国家政府的所有决定！[打call],2019-12-18 02:54:54,4,0
不是学这方面的，查了下中文文献。水库附近有断裂或者下面地层发育岩溶等，是可能诱发地震的，大于5级的地震比较少。影响气候应该只是局限于受水库影响的流域附近地区。,2019-12-17 17:53:23,3,0
那是在金沙江上 也就是长江上游 云南段,2019-12-17 16:00:29,0,0
