评论,时间,点赞数,标签
我反手就是投币点赞,2022-03-24 07:00:08,4,0
感觉阿里云盘有个不好的，就是手机端看剧不能下一集,2022-03-24 06:53:49,3,0
120gb，打扰了[辣眼睛],2022-03-24 06:34:10,1,0
"献上三连了~~
真的是纯干货up啊，其他的想拿福利都是什么关注公众号和加群。",2022-03-24 06:28:12,14,0
没啥用，期限的,2022-03-24 06:26:09,1,0
不限速[打call],2022-03-24 06:21:01,1,0
感谢up ，2.96TB 放不下[笑哭],2022-03-24 06:18:13,1,0
可惜不能分享压缩包，必须要转成EXE自解压的压缩包才能分享,2022-03-24 06:10:12,1,0
这些有用的前提是百度网盘的资源都可以移到云盘里,2022-03-24 06:00:05,4,0
我就3.1t...[保卫萝卜_哭哭],2022-03-24 05:57:15,2,0
"现在超级会员只有8T
[笑]
存了十几T的资源 现在爆表了
[笑]",2023-01-10 16:44:25,1,0
很多文件不能分享，只是自己存着玩的话，不如买个18T的氦气硬盘。,2022-08-18 02:43:54,1,0
目前18t没怎么做任务 之前存的电影资源，内测号3t足够了[抠鼻],2022-04-11 17:07:12,1,0
不如一块hc550[嗑瓜子],2022-04-10 00:37:30,1,0
老大，不带这样的！30t?这不是强迫我买会员！,2022-04-08 13:48:31,1,0
谁知道以后会不会和百度一个德兴呢？当初百度云出来的时候，也是说不限速。,2022-04-03 20:01:17,1,0
现在要会员了，垃圾！,2022-04-02 12:12:05,1,0
良心up，投币关注了！,2022-03-25 02:28:45,2,0
我要是不给你丢两个币，我自己心里都过不去,2022-03-25 01:08:45,2,0
劝大家不要放东西！,2022-03-25 00:41:13,2,0
[打call][打call],2022-03-24 07:05:28,0,0
这个可以进行反馈的  小问题,2022-03-24 07:06:03,0,0
公测的时候没下载看看吗。我当时注册的给了676永久,2022-03-24 13:40:26,0,0
回复 @影视后期系统教学 :哎，希望阿里云给百度点压力,2022-03-24 06:53:27,0,0
[tv_笑哭]要多多关注呢，福利社完成任务 基本也可以上TB，还是学生也可以认证获取1TB,2022-03-24 06:35:43,0,0
都是没有任何套路，直接分享的,2022-03-24 06:31:42,2,0
回复 @影视后期系统教学 :太强了[点赞],2022-03-24 06:36:18,0,0
肯定是要有合理利益支持，才能够有好的质量保障和服务。人家提供服务，理所应当有回报，如果要你免费工作，不发工资肯定也不可能的,2022-03-24 06:31:04,3,0
[支持],2022-03-24 06:28:10,0,0
对的，上传下载依旧不限速,2022-03-24 06:24:51,1,0
有需要是可以支持会员的，性价比还是很高的[打call][打call],2022-03-24 06:22:47,1,0
回复 @影视后期系统教学 :感谢up，快乐,2022-03-24 09:56:30,0,0
很快会全面开放的，最近是管控严格，资源太杂，有很多违规资源，所以不敢开放的,2022-03-24 06:12:52,1,0
回复 @影视后期系统教学 :跟百度网盘比还是太贫瘠了，绝大部分还是传的百度网盘，导致你不得不用,2022-03-25 03:30:19,0,0
回复 @影视后期系统教学 :有些运动资源可没有[doge],2022-03-24 13:36:25,0,0
不需要转移，阿里云盘资源已经非常丰富的了,2022-03-24 06:07:13,0,0
[冰墩墩]要积累，多关注的,2022-03-24 06:07:27,1,0
拼多多20块钱能刷一年8T,2022-03-25 02:37:35,0,0
回复 @凭栏望星空 :1.1t,2022-03-24 14:17:48,0,0
不是全部要保存 一次性也不可能保存全部的,2022-04-08 13:55:33,0,0
[打call][打call],2022-03-25 02:54:40,0,0
[tv_点赞],2022-03-25 02:57:27,0,0
[tv_doge],2022-03-25 02:58:04,0,0
好多都封了,2022-03-24 06:41:50,4,0
回复 @那年十八是个牛马 :没有的，资源是比较多，保存了要刷新一下，一开始显示是100的，资源非常多，看着需要的保存了,2022-03-24 06:48:45,8,0
好多都封了,2022-03-24 06:41:50,4,0
回复 @那年十八是个牛马 :没有的，资源是比较多，保存了要刷新一下，一开始显示是100的，资源非常多，看着需要的保存了,2022-03-24 06:48:45,8,0
