评论,时间,点赞数,标签
[来古-注意]可爱～,2022-10-22 11:34:42,1,0
什么！最后怎么拿出来了一个手机？哪来的[不问天_问号],2022-10-16 11:49:19,1,0
等半年二手六折。谁买新的，况且就升级了处理器，折叠机恰恰处理器没那么重要,2022-10-16 02:30:50,1,0
可爱捏，老婆[doge][妙啊][doge],2022-10-16 02:09:12,1,0
up太好看了，根本听不进去[脱单doge],2022-10-15 03:38:28,1,0
确实是顶级商单[笑哭][笑哭],2022-10-02 00:21:23,1,0
快把公屏都打在排面上[滑稽],2022-10-01 05:02:17,1,0
"小时候，我的梦想是当科学家。
现在长大了，不禁开始思考:我要当什么家。
看完这个视频我明白了——
我想要带姐姐回家",2022-09-30 00:01:09,1,0
Xfold的展示机中间折痕处黑屏裂纹，点亮彩虹纹，不知道X fold+五个月之后会不会裂,2022-09-28 12:48:17,3,0
只有我是来看人的？,2022-09-28 00:52:16,1,0
得有一大半不是看手机的吧[doge],2022-09-27 19:22:13,5,0
我始终觉得把全屏手机再做折叠，是设计上的走入歧路。,2022-09-27 16:55:15,1,0
我只想知道多少钱？,2022-09-27 14:37:53,1,0
折叠屏我只会选择flip，其他一个都看不上[喜极而泣],2022-09-27 14:33:00,1,0
今年折叠屏最牛批的还是mixfold2,2022-09-27 14:08:26,1,0
女的叫李洁冉吧男的叫李敬霖吧,2022-09-27 13:55:13,1,0
唐嫣怎么也做自媒体了？[微笑],2022-09-27 13:53:22,1,0
可乐不是减肥的嘛，不然我怎么这么瘦？[妙啊][妙啊],2022-09-27 13:48:06,2,0
这up太美了真的影响看内容，不知不觉就波奇了,2022-09-27 13:44:30,2,0
我对目前的折叠屏完全不感兴趣，而且也买不起，但是我却津津有味看完了[脸红],2022-09-27 13:30:25,1,0
叉走,2022-11-24 11:37:01,0,0
回复 @无聊过客丨依然 :折叠屏，都不可以保。你去售后试试,2022-10-23 10:57:58,0,0
回复 @烟花一瞬我璀璨一生 :我一直以为人为损坏才不能保修，自然损耗是可以的，看来是我搞反了，人为损坏才可以保修啊,2022-10-23 09:16:40,0,0
回复 @无聊过客丨依然 :自然使用损耗是不能保修的,2022-10-22 04:48:56,0,0
