评论,时间,点赞数,标签
一直用的iPad pro处理照片，拍摄完回到车里就能后期，还是很爽的，有些想法回到家就忘了,2022-10-25 16:12:58,2,0
我想问一下，换成雷电借口以后能直接外接移动硬盘吗？,2022-10-25 14:23:27,2,0
这些专业的软件是不是都得收费，而且还很贵[思考],2022-10-25 14:01:00,10,0
想问一下，那先生的毛衣质量这么好的吗？穿了几年了？哪里买的？,2022-10-25 13:47:50,7,0
那三款剪辑软件有什么优劣或者侧重点吗，我只会用Pr[笑哭],2022-10-25 12:55:11,2,0
你的下一台电脑，还得是电脑，而且是windows电脑[三星堆],2022-10-25 12:27:25,2,0
主要还是看续航和发热，有的话就换了。毕竟m芯片不管哪个都过剩,2022-10-25 11:59:45,2,0
这一套加起来得有一万多吧[脱单doge],2022-10-25 11:24:30,7,0
就iOS这文件取用的操作速度，iPad离生产力还差了十万八千里,2022-10-25 12:32:55,5,0
省流:请用WiFi[脱单doge],2022-10-25 11:28:27,7,0
反正在我的认知里，所有品牌的pad都是不如iPad，不管是从体验还是性能都是。我只能说其他厂商或多或少都是有模仿或参考苹果而做出来平板电脑都想从这一领域分一杯羹,2022-10-26 03:29:34,3,0
医学生买哪个尺寸比较好 真的很纠结,2022-10-26 14:19:27,7,0
我买来只是单纯为了更方便的看视频手机太小电脑又没那么方便,2023-01-30 18:52:47,1,0
我觉得ipad达芬奇会和iPados16.2一起发布,2022-12-06 07:44:48,1,0
为啥我的m2版本没有悬浮显示。。。,2022-12-05 05:33:22,1,0
但是为什么我买的ipad Pro 2022款（11英寸）找不到达芬奇这个软件啊？好像用了美版的ID还是用不了，求大神指教,2022-11-21 02:54:28,1,0
要画画的就有必要，不动笔的话就是完全可以上macbook ari,2022-11-20 15:22:12,1,0
ipad能下载达芬奇嘛[星星眼],2022-11-20 05:44:57,1,0
你的下一台电脑还得是电脑[滑稽],2022-11-17 02:10:17,1,0
你iPad充电口有松动吗？我这个全新有松动，我怀疑是我拿到了瑕疵品，我打算去换。,2022-11-16 15:41:56,1,0
Pro 2018就能外接移动硬盘了。前提是硬盘格式不是ntfs（只读不写），exfat亲测可读可写。,2022-10-26 13:00:53,1,0
回复 @天风海月 :目前没有。,2022-11-02 13:25:58,0,0
回复 @哔哩哔哩已被注册 :那个格式不是说会丢失数据，老哥有没有发生过,2022-10-27 12:04:55,0,0
回复 @一只月牙熊 :其实感觉没必要，一整套下来ipad要一万多了，足够买个很高性能的电脑了，所以最终还是只能变成有钱人的玩物,2022-10-26 00:15:21,1,0
pc端达芬奇有免费版，可以付费以获得更多功能，但纯剪辑加调色的话，免费版够用了,2022-10-25 14:36:41,1,0
回复 @想成为薛定谔的猫 :还是得看需求，这玩意只剪辑肯定舒服，并且可以随时超常时间外出办公，就是交付导出麻烦点。,2022-10-27 00:19:47,0,0
ha哈哈   你不是一个人,2022-10-26 05:13:43,0,0
我也只会用pr，不过都是自学的，剪辑学会了一款学其他的应该不难,2022-10-26 02:22:33,0,0
达芬奇主要还是调色比较好,2022-10-25 13:34:39,0,0
只有用过苹果电脑才会觉得……这个电脑真难用，可能只有程序员或者媒体工作者喜欢,2022-10-29 13:08:20,0,0
有没有可能一个平板就一万多了[doge],2022-10-25 11:24:46,1,0
顶配2万多。,2022-10-25 15:21:04,0,0
我22pro加妙控键盘加apple pencil有额外买了官网的壳一共花了1万2左右,2022-10-25 12:56:39,0,0
回复 @芬格尔的忧伤 :我也没说不准说啊，你用不惯就承认自己用不惯，别说功能不行,2022-10-27 09:18:00,2,0
回复 @发呆走神真君 :你用的惯有人用不惯，用不惯还不准说？,2022-10-27 04:44:58,1,0
你用不惯有人用的惯就行哈哈哈哈哈,2022-10-25 12:55:29,1,0
什么叫分一杯羹？苹果平板确实好，其他人也确实模仿了，但是这个价格难道所有人都能接受？有更多的选择对消费者不是好事？按照你的理论，诺基亚做手机，苹果也跟着做手机，就是想分一杯羹？另外，苹果平板是不错，但是别家平板也各有各的优势，性价比，扬声器，屏幕，内存，包括这个悬浮感应，是不是苹果也是抄来的？,2022-10-29 13:06:46,4,0
回复 @中姑娘的大猫 : 在一些人眼里，别人做的事情，第二个人在去做就是模仿。,2022-11-08 09:34:52,2,0
花钱用用其他牌子的PAD你才能有认知  IPAD数字系列现在根本没有竞争优势,2023-01-28 04:56:10,0,0
完全反了，用到笔就应该买12.9，不用笔11就够了。软件页面大小都是跟着屏幕走的，小屏放大写完再缩小字都会写得偏大；反倒是12.9如果视频软件有会员看4k还好，看1080真的糊。,2022-10-27 07:51:18,3,0
回复 @门门拿高分 :别！直接上12.9，11寸有不合适的地方，如果你喜欢用marginnote，分屏后书页比较小，费眼睛。用goodnotes的话必须放大才能写字，麻烦,2022-10-26 18:23:52,3,0
同医学生，20年买的20pro11寸，同学买了12.9，体验了两年，记笔记11寸完全够用，我是男生，手还比较大也挺ok，11寸便携，去哪里都方便带，我同学的12.9因为太重，没几个月就挂海鲜市场出了，12.9+壳子还是挺重的，看你自己吧，追求便携就11，否则就12.9,2022-10-27 15:31:09,2,0
