评论,时间,点赞数,标签
全世界都在用灵动岛，不觉得这很酷吗，很符合我对未来生活的想象。,2022-10-01 10:45:52,13,0
苹果无论做得怎么样都不需要自己来辩解什么，反正总会有人帮着辩解一切，有可能研发人员看到了某些视频会突然来一句“喔～我的设计还有这个意义啊，我竟然没想到！”。简直像极了高中的语文阅读理解,2022-09-30 08:33:13,132,0
在新奇褪去之后，那么大的挖槽就是实实在在的更难用了，获得的是可有可无的显示效果，而更正常的现实区域将永远的失去,2022-09-30 04:48:06,18,0
不用苹果自己吹，自有果粉帮忙圆[doge],2022-09-30 07:15:51,84,0
要是能变成毛玻璃的灵动岛就好看了,2022-09-30 03:01:00,32,0
懂了，touch bar转生。,2022-09-30 03:10:02,20,0
呃，通知栏直接用不也行么，强行灵动是为了啥，不该是为了遮掩挖孔屏,2022-09-30 09:09:49,37,0
高刷是iPad先做的，息屏显示是手表先做的，手机上的激光雷达验证了这么多年将来也很可能直接移植到未来的眼镜上，所以说灵动岛移植到iPad和Mac上有可能的。现在Mac上的状态栏需要通过第三方软件才能显示一些网速 硬件使用情况等信息，后台任务执行情况确实没法直接显示，缩小到dock上。。任务多了我带鱼屏都吃紧。。iPad的的多任务就更差了。。硬件架构都统一了 系统操作逻辑慢慢统一，将来软件直接多端发布可能就会比较容易了。,2022-09-30 04:43:48,12,0
所谓灵动岛根本就没有实际功能，或者说实际功能都是在原有的交互界面上就能实现的，它纯粹就是个视觉效果而已，把一部分通知做成“好像是从挖孔位置里弹出来的”而已，强行吹属实尴尬,2022-09-30 04:19:40,61,0
那么为啥它偏偏出现在了iPhone上呢[妙啊],2022-09-30 03:46:08,17,0
动mac的顶部工具栏？那可真的是动了祖坟了[doge]80年代用到现在的东西，可以看到茫茫多的工具作者正在提刀的路上[吃瓜],2022-09-30 03:20:57,21,0
不用苹果自己吹，自有果粉帮忙圆[吃瓜],2022-09-30 08:15:53,34,0
我感觉。。只是图标换了个地方，倒计时可能还有点用，音乐控制完全就是伪命题，导航控制更是伪命题中的伪命题，首先音乐的界面在锁屏和下拉通知都有展现，导航控制首先用户需要看到地图而不是简单的指令信息，在GPS依然不准的今天用户根本没法脱离地图去单纯信任手机的处理，更何况灵动到的硬伤是位置太靠上和频繁互动导致的指纹问题。,2022-09-30 03:13:37,32,0
张黑黑提供了另一个视角的解读，我感觉遮暇那部分可能比我讲的还清楚，大家可以看一看[tv_doge],2022-09-30 04:24:20,22,0
这就是一个低成本过度方案罢了，因为今年的处理器并没什么提升，外观要是也没明显改变的话，你让它怎么卖？灵动岛没有前景也不需要有前景,2022-09-30 07:13:36,23,0
开始自适应了,2022-10-01 11:33:08,23,0
厨子：快把这盘奥利给做成能吃的样子卖给他们[doge],2022-09-30 14:22:04,23,0
承认灵动岛的名不副实有这么难吗？,2022-09-30 09:15:13,56,0
看了这么多up对于灵动岛的观点 只有张黑黑领悟最清晰,2022-09-30 03:20:05,51,0
您就是Apple员工是吧？懂王,2022-09-30 12:14:18,16,0
3W亿的公司，怎么可能没想过。。。,2022-09-30 14:04:31,25,0
回复 @某某人灬丶 :三星那么大不也搞出过炸弹7嘛[吃瓜],2022-09-30 16:59:34,6,0
怎么会呢，那都是花了钱的，怎么可能“不好用”[doge],2022-09-30 14:16:36,3,0
回复 @Aqua-水水 :你好像没理解我说的，他那个挖槽的位置相比刘海又下移了不少，损失了更多显示面积,2022-10-07 07:14:28,1,0
回复 @有色文字 :当时概念图出来的时候我就和朋友讨论这个事了，我说那样内容显示面积不就少了嘛，目前来看，部分场景确实少了，部分场景之前ios预留的状态栏还是有空间的。,2022-10-07 09:05:22,0,0
一万多呢 肯定好 得吹[doge],2022-09-30 07:42:25,10,0
如果到前置摄像头消失的那一天，苹果仍然愿意留下灵动岛，那我们就能看到了[奋斗],2022-09-30 03:27:19,11,0
我估计不再有挖孔屏的话  就会变成多彩的  不再是纯黑的,2022-09-30 03:28:12,1,0
回复 @FunMEMZ : 这样的交互逻辑很难 有第三方厂商去适配 真的全面屏了 一定不是这样的交互逻辑,2022-09-30 03:50:26,3,0
faceid苹果目前应该做不了屏下吧,2022-09-30 12:54:11,0,0
回复 @22222333332333 : 可不是通知栏，你想想，没有灵动岛的iphone，耳机弹窗，后台应用，你是怎么知道的，是不是会有割裂感，而带有这个破岛的就不会这样,2022-10-03 02:49:30,0,0
回复 @regisboy :万一以后mac没有变成胶囊孔，up岂不是很尴尬，不就说明是在强行解释了。现在只能说up还是主观猜想吧。,2022-09-30 07:29:05,6,0
回复 @-Myles- :这就纯属对实际情况视而不见硬黑了。首先按照你说的情况，做一定时间的倒计时做别的事，如果你继续使用手机灵动岛并不占据有效显示空间，顶多就是个强化提醒的功能罢了，如果你放下手机做其他事，那灵动岛更与你无关，你看的是息屏显示。,2022-09-30 09:33:06,2,0
回复 @-Myles- :他根本理解不了你的意思，以为闹钟和倒计时是一个东西[怪我咯],2022-09-30 09:05:16,2,0
从m系处理器开始，iPhone的优先级就是逐渐被下调的。以前是m基于a扩展，现在是a基于m精简。这是硬件上的，而软件上灵动岛和实时动态结合起来看，灵动岛在探索操作面积缩小下的ui设计，实时动态在探索小显示区域下的内容展示，这两点肯定不只是为iPhone做的，而能比iPhone优先级高的短期内只有两个：xr融合显示产品以及ipad与mac二合一的试验产品,2022-09-30 09:43:54,4,0
因为iPad目前没有挖孔[妙啊],2022-09-30 07:25:29,2,0
回复 @-kylin゜- :因为相关消息是手机刚出来，iPadPro就出现消息了,2022-11-27 15:19:52,0,0
Ventura把历史悠久的设置界面都给砍了，砍菜单栏也不是没可能。今年wwdc前就有这个说法，事出必有因,2022-09-30 06:12:12,4,0
笑死了，苹果做的最好的就是畜牧业[吃瓜],2022-09-30 14:30:07,0,0
可以做为高德地图公交路线的下车（换车）提醒或者步行找餐厅，在大致路线明确前提下的辅助提醒（边走边刷手机 到了该拐弯路口提醒一下）其它使用场景就想不到了[笑哭],2022-09-30 03:37:26,2,0
骑车可以用，我现在骑车用手机导航，只想看一眼导航如何走即可，而不想一直打开地图app，因为耗电，并且有的时候还需要频繁切到其他地方去，好麻烦[微笑],2022-09-30 05:20:45,1,0
回复 @高达胯下是机油 :骑行的时候可以用[脱单doge],2022-09-30 05:21:06,0,0
捉[打call],2022-09-30 04:34:52,0,0
前面可以认同，不过这个岛的前途真说不定。问原因之前建议复习视频内容，也就是它可能转移到别的设备上。看着像是专为了评论而点开的视频,2022-09-30 18:26:56,1,0
回复 @F1nderLoop :我是看完的！真不觉得这种密密麻麻的黑块比现在的状态栏好看！,2022-10-01 03:33:27,1,0
啊对对对,2022-10-02 10:14:26,1,0
抽中了吗,2022-11-03 05:03:45,0,0
我用起来感觉还行啊,2022-10-26 02:30:41,0,0
反正果粉会自适应迪化[嗑瓜子],2022-10-02 18:51:57,5,0
用户会自己捏成能吃的样子的，用不做[滑稽],2022-09-30 17:07:49,2,0
快把这盘奥利给做个德芙的样子。果粉，真有这么丝滑么？[doge],2022-10-08 05:17:54,0,0
虽然我不认为灵动岛多好，但是承认来承认去有意思么？举个例子，承认你自己是**有这么难？,2022-09-30 10:16:50,24,0
很难,2022-09-30 11:36:15,0,0
承认别人说的有道理有这么难吗？,2022-09-30 12:41:28,4,0
确实确实，不过同时也可以期待一下@苏志斌SUiTHiNK 这位up的视频,2022-09-30 04:02:25,5,0
回复 @小皮孩11 :哈哈哈哈哈怎么还at一下，谢谢安利！我的视频估计要等到月中才有可能出来，工作和生活要处理的事情太多了，搞不过来。,2022-09-30 04:41:45,3,0
face id是硬件部门负责，灵动岛是iOS部门负责。郭预测16代点阵投影仪可以屏下，18代摄像头可以屏下（真全面屏）,2022-09-30 04:12:53,63,0
回复 @今晚九點睡 :之前还说这代上自研5G[笑哭] 预测没有意义 根据供应链推断出来的比较有意义,2022-09-30 08:22:52,22,0
face id是硬件部门负责，灵动岛是iOS部门负责。郭预测16代点阵投影仪可以屏下，18代摄像头可以屏下（真全面屏）,2022-09-30 04:12:53,63,0
回复 @今晚九點睡 :之前还说这代上自研5G[笑哭] 预测没有意义 根据供应链推断出来的比较有意义,2022-09-30 08:22:52,22,0
