评论,时间,点赞数,标签
"就在刚才发生了一件非常神奇的事情 我正写C++代码  int a=10; 老师说!a就是0 然后又说!!a是1 
我寻思你搁这叠buff呢 我就来了个int a=10; cout<<!!!a<<endl;
然后编译直接报错 联想自带的McAfee直接跳出来把我的Debug/StudyProject.exe给删了 说已阻止病毒
[辣眼睛][辣眼睛][辣眼睛][辣眼睛][辣眼睛][辣眼睛][辣眼睛][辣眼睛][辣眼睛][辣眼睛]",2021-04-12 14:39:35,153,0
@黑马程序员 有个问题想问下老师，就是老师是怎么做到在一个项目里有多个CPP文件还能分别进行调试的？这个困扰了我许久,2019-07-29 07:08:08,162,0
"#include <iostream>
using namespace std;
int main() {
	//swich语句
	//给电影打分
	//...",2022-10-14 15:15:32,23,0
不愧是c++，搭建环境就要13个小时(｀・ω・´),2019-01-24 08:53:09,463,0
添加qq2250307122 领资料源码笔记,2019-09-10 05:34:20,655,0
"一个著名的程序员笑话
有一天一个程序员约公司的女同事吃饭
女同事说跟你吃可以，但是你要在三分钟之内让办公室的同事都争吵起来
程序员说这个简单，于是站起来大声说：“各位，Python是世界上最好的语言。”
说罢就坐下了，只有女同事一脸懵的看着程序员
结果屋里安静了一分钟，紧接着就开始小声讨论，不到两分钟整个办公室开始争吵起来
女同事无奈，只能答应跟程序员一块吃饭
而这时程序员说：“你自己去吧，我必须要让他们明白Python是世界上最好的语言。”",2022-10-09 08:55:07,52,0
《B站黑马C++视频讲义》链接：https://pan.baidu.com/s/18RfK7-pAheYx2zPA8gMOtg 提取码：ep4g,2020-11-29 06:04:09,145,0
已收藏，下辈子看。,2020-05-11 03:25:55,60,0
我不是很明白老师是怎么在VS的一个解决方案中运行这么多个main项目的…,2019-11-12 04:03:51,53,0
2020/04/07到2020/06/09 02:29看完，纪念一下,2020-06-08 18:30:45,253,0
"如何证明你看过这个课程？
#include <string>",2021-02-21 08:05:09,67,0
这是我在B站上找得到的最好的C++视频了，真的感谢，已投币,2019-03-22 13:14:07,242,0
"老师的课程讲义很全，但是太大了（765M）,所以......
课程讲义简洁版（11M，删除累赘部分，干净清爽，不影响学习）
链接：https://pan.baidu.com/s/1EmqO-6CZffh9_e4AE74Nag 
提取码：hcpp
[调皮]",2020-07-21 02:36:48,449,0
"雷了雷了，他带着讲义雷了[滑稽][滑稽][滑稽][滑稽]
复制这段内容后打开百度网盘手机App，操作更方便哦 链接:https://pan.baidu.com/s/1ipBsFh5sEyKYh7hhaLgwXw 提取码:7b39",2020-02-14 07:42:47,79,0
"//敲桌子
#include <iostream>
using namespace std;
int main()
{
	int i=0;
	for (i...",2022-11-14 12:38:14,17,0
目前收藏是点赞的4倍，硬币的7倍，评论的30倍。,2019-01-26 16:37:10,142,0
高考时，我考的不好，但运气却很好，大概是我们省最后一个以四百多分上的211，以为是命运的眷顾，却不知是噩梦的开始。同个宿舍除我以外，最低分五百多，他们都抱怨着怎么把自己分到了这样一所大学，我却卑微的不想对任何人说我才考了四百多。不止如此，最大的噩梦是我觉得可我听不懂，感觉大家一起上课，一起玩，可他们就是什么都会，而我却是一问三不知，甚至第一学期还挂了一科。现在是第二学学期了，这个C++让我痛苦不已，了、感觉老师啥也没讲（讲的我也听不懂），大家都会写程序了，而我还才知道怎么新建一个工程，于是只能自学了，感谢黑马程序员，希望期末不挂，也想对今天坐我旁边的那个问我“怎么不写程序，画了一节课流程图？”的同学说一句：我不会，但我会学会的！,2021-03-29 08:16:29,86,0
"一万三千条评论，翻了半天，大概看了几千条吧。
没翻到有评论：通讯录里面说C6262报错，然后运行程序之后按1没反应的。
呜呜呜，
弹幕上倒是有三四个说有这个问题的。
偷懒偷不了了。
自己查去了。",2022-02-26 03:34:37,35,0
"学到这里，写了个标准体重计算器（男性）
int main()
{
    cout << ""标准体重计算器\n\n"";
    
    double height =0;//身高
    double h30 =0;//标准体重的百分之30
    double s15 =0;//标准体重的百分之15
    double standard =0;//标准体重
    cout << ""请输入你的身高"" << endl;
    cin >> height;
    
    standard = height-110;
    h30 = standard*0.3;
    s15 = standard*0.15;
    cout << ""您的标准体重为："" << standard << "" kg"" << endl;
    cout << ""您的标准体重范围是："" << standard-s15 << ""kg 到 "" << standard+h30 << ""kg"" <<endl;
    
    return 0;
}
话说我用的变量是不是多了，不精简？",2020-07-06 15:28:40,73,0
比我们大学老师讲的好多了，呜呜呜。,2019-03-24 14:29:54,75,0
虽然不太懂，但是感觉是个好草的经历,2021-07-22 11:14:47,17,0
bool和BOOL不一样，BOOL实际上是int型，BOOL有三个值非0就是1（还有错误 -1），当你拿一个int取反就为0，再取反就默认为1,2021-11-01 06:20:26,6,0
我的也被报毒了,2021-09-10 12:29:46,2,0
把不要调试的cpp文件的 int  main 改成int  main1（加个编号之类的）就好了,2019-07-30 11:36:46,25,0
回复 @甜甜的脆桃党永不认输 :这样的方法还是会有错误，main1无法被识别，我现在是将不用的cpp属性里面修改成不参与生成，就可以了。但是我看老师视频了并没有这样做，不知道他是有什么简便的方法吗,2019-07-30 16:53:40,10,0
大家都用啥编译器,2023-03-21 02:52:42,0,0
"回复 @拽到没边お :没有，一开始up传视频时起错了名，叫
《c++环境搭建》，
所以我才这么说，后来名字改了",2019-07-29 09:28:33,166,0
放弃只要1秒钟,2019-02-17 07:21:10,166,0
哪来的13个小时  不就是下载一个vs吗 还用别的？,2019-07-29 07:38:03,41,0
老师 ，请问最后那个程序是不是没有给抽象基类一个虚析构函数？ 那么之后用基类指针delete的指针不是内存泄露了吗？是不是老师用的标准已经不用加虚析构了啊，还是我理解错了？,2019-11-24 14:58:08,27,0
回复 @Dogchase :老哥你说的是那个职工管理系统吗？我也是delete的时候会报错，应该是worker这个没有加虚析构，所以不能调用子类的析构函数qaq，不知道老师咋编译通过的,2020-06-07 11:25:00,10,0
老师，我用vs code写这段程序 1到1000输出时候，为什么 cmd截掉了我要输出的数据 只能输出  700到1000   该怎么设置一下呢，我用dev也是这样o,2020-05-27 04:10:07,9,0
难道不是c++[疑惑],2022-10-09 19:51:09,1,0
作为非专业程序员，Python确实简单、容易；一个简单项目Python导库 在搞个几千行就行，c++没得十万难搞不定，主要写c++难。,2022-10-17 02:42:52,4,0
html才是最好的语言[doge][doge],2022-12-29 01:36:35,3,0
你买东西必打折[doge],2021-08-12 01:16:59,4,0
回复 @残夜__ :别爱我，没结果。除非花手摇过我,2020-11-30 12:11:41,4,0
这个头像我爱了,2020-11-30 05:13:07,3,0
写完一个文件就Ctrl+A(全选)Ctrl+K+C(注释)，要用的时候Ctrl+A然后Ctrl+K+U(取消注释),2020-04-23 02:28:50,31,0
写完一个就把main改成main1/2/3/4/5 然后当前用的就是main，其他main1 main2就行了test这些也是这样,2020-03-18 15:58:51,6,0
回复 @KEVIN505 :为什么我运行第二个文件还是helloworld,2022-05-29 11:06:16,2,0
回复 @盛院士 :是3500分钟吧。。一共五六十小时，10分钟1集，1共300多集，哪里有3500小时,2021-03-26 10:57:14,11,0
"三千五百小时的视屏全都看看完了吗，哥？
哥，你是光看还是边看边练的，小白现在看到十几集就开始一头雾水了，本人IT 0基础，智商也不太行。",2021-03-18 09:22:09,8,0
掌握视频中的所有知识，下一步还需要干咩呀？请问，看完之后的路线是怎么呢,2021-02-03 12:32:42,6,0
nonono，你应该说我学了c丫丫，用的是微搜死丢丢[doge],2022-10-04 14:21:27,10,0
"//管理员,关于c++在传参的过程中，指针（）和指针引用（&）是有区别的。
//https://www.cnblogs.com/urahyou/p/11841124.html
这个对于理解最后一个案列有帮助",2020-08-31 03:02:31,12,0
支持,2021-03-04 06:04:57,5,0
回复 @ZiPion :没看懂那个博主的意思,2022-04-06 02:36:11,2,0
"借楼下哈，已经手动修改CSDN外链图片失败问题，并进行笔记优化，方便各位查阅讲义，原typora文档可找播妞领取，与各位共勉加油：
C++基础入门（一）：https://blog.csdn.net/Augenstern_QXL/article/details/117249021
C++核心编程(二)：
https://blog.csdn.net/Augenstern_QXL/article/details/117253848
C++提高编程(三)：
https://blog.csdn.net/Augenstern_QXL/article/details/117253848
通讯录管理系统实战：
https://blog.csdn.net/Augenstern_QXL/article/details/117253955
通讯录管理系统实战源码：
https://blog.csdn.net/Augenstern_QXL/article/details/116982366
职工管理系统实战：
https://blog.csdn.net/Augenstern_QXL/article/details/117262608",2021-05-25 12:48:21,34,0
回复 @bili-首席管理员 :插眼,2021-08-19 11:27:32,8,0
"课程完整版代码（765M）
链接：https://pan.baidu.com/s/1lMdp1bIjK6r2azDCShVhew 
提取码：hcpp
[吃瓜]",2021-04-23 09:51:21,4,0
