评论,时间,点赞数,标签
所以她打了什么字[嘘声],2023-03-08 17:30:34,0,0
我去年年底买的一千四的键盘就是这个音,2023-03-05 13:26:00,1,0
？？？,2023-03-07 18:21:32,0,0
这个键帽是灵猫家的那个吗，相中很久了[喜欢],2023-03-04 16:39:49,0,0
太轻了,2023-03-05 01:01:35,0,0
我没有听出区别来[大哭],2023-03-05 10:11:33,0,0
2000块那个听了想睡觉,2023-03-05 15:52:57,0,0
无线麦那个才是真实声音,2023-03-08 15:31:00,0,0
好看的材质包+好听的鼠标键盘声[doge],2023-03-08 15:23:31,0,0
喜欢两千块的,2023-03-06 20:29:04,0,0
明天都在期待你什么时候更新键盘，爱看[脸红],2023-03-04 03:41:16,0,0
这个是什么轴！up！,2023-03-04 09:45:27,0,0
看中了无线麦，想求个链[提摩西小队第二弹_喜欢],2023-03-04 09:01:26,2,0
不是放的位置的原因吗？,2023-03-05 06:17:01,0,0
喜欢最后一个[呲牙],2023-03-05 03:06:18,0,0
黛蓝敦煌！真的一直想买，但是太贵了[星瞳_呜呜][星瞳_呜呜][星瞳_呜呜],2023-03-04 18:07:37,4,0
为什么不直接买两个键盘呢？,2023-03-05 04:03:57,0,0
这个键盘好好看！喜欢这种蓝白配色！还古风,2023-03-06 16:53:48,0,0
求键盘链接。[大哭],2023-03-04 11:27:57,0,0
贵的果然好啊,2023-03-04 21:27:44,0,0
对的，黛蓝敦煌,2023-03-04 18:07:21,0,0
明天开一个新栏目，8分钟沉浸式打字音。这次是真沉浸式了,2023-03-04 04:18:14,1,0
g黄pro,2023-03-04 18:09:36,0,0
科唛,2023-03-04 09:15:32,1,0
回复 @yaya在这儿_ :谢谢(*°∀°)=3,2023-03-04 09:20:37,0,0
可以呀，所以我这不是买了四十多把,2023-03-05 04:12:36,0,0
键帽没找到啊,2023-03-09 04:38:33,0,0
我想要能在办公室用得键盘，声音要小,2023-03-09 11:22:06,0,0
这个是线性轴吗？,2023-03-20 19:33:16,0,0
键帽没找到啊,2023-03-09 04:38:33,0,0
我想要能在办公室用得键盘，声音要小,2023-03-09 11:22:06,0,0
这个是线性轴吗？,2023-03-20 19:33:16,0,0
