评论,时间,点赞数,标签
鹏哥不红，天理难容,2020-09-05 01:49:07,204,0
"#include<stdio.h>

int main()
{
    printf(""%d\n"",sizeof(char));
    
    printf(""%d\n"",sizeof(short));
    
    printf(""%d\n"",sizeof(int));
    
    printf(""%d\n"",sizeof(long));
    
    printf(""%d\n"",sizeof(long long));
    
    printf(""%d\n"",sizeof(float)); 
    
    printf(""%d\n"",sizeof(double));
    
    return 0;
}",2021-05-10 09:14:10,137,0
在学校老师教c语言，练习写链表，最大的疑问是“不知道这有啥用”，考完试还给老师了。毕业后用c++，模板套模板，自我感觉良好，以为编程也不过如此。某天自己设计项目，发现除了编程写代码，工程配置和编译选项十分重要。有一天做编译速度和执行效率优化，发现c++过分臃肿，编译速度和生成体积也不理想。脑抽尝试用c重写了一个组件，意外的发现不仅编译效率上去了，更重要的是“之前c++的冗余设计都被清除了”，剩下的都是算法核心。我不禁问自己“c++的多样化特性是不是让人更容易做多余设计？”。随着使用c重写c++已有模块的案例不断增多，c的相关工具集的日渐丰富。我发现绝大多数情况都可以不使用c++。我发现我是“真的”需要一个双向链表，红黑树和字符串string，“没有考试，但项目需要”。c到c++再回到c。我想我并没有抛弃c++，而是通过深入学习c和c++标准库的结构和设计，更全面的认识到了哪些才是重点，哪些特性无关紧要。回想为什么大学里c语言学完就忘？应该是没有工程案例，没有学以致用导致的吧。,2021-10-25 13:15:40,368,0
这边真的建议广大小伙伴，不要抱有学了之后可以去赚钱的想法，这些内容属于是初级中最入门的内容了，目前网络法网之地，那么多骗子，就是去欺骗可以赚钱，让你贷款，先交钱等等，想通过单一门语言去赚钱（而且还是井底之蛙）是很难很难的，为什么要去学数据结构，为什么要去学设计算法，所有现在要做的就是好好学习，每天制定好自己的时间安排，等到了大学春招、秋招，就能尝试进入公司实习。每一门专业从入门到实际就业，都要花费巨大的努力和坚持。,2022-07-11 10:56:13,1304,0
"“Project1.exe”(Win32): 已加载“C:\Users\7055966\Desktop\Project1\Debug\Project1.exe”。已加载符号。
“Project1.exe”(Win32): 已加载“C:\Windows\SysWOW64\ntdll.dll”。无法查找或打开 PDB 文件。
“Project1.exe”(Win32): 已加载“C:\Windows\SysWOW64\kernel32.dll”。无法查找或打开 PDB 文件。
“Project1.exe”(Win32): 已加载“C:\Windows\SysWOW64\KernelBase.dll”。无法查找或打开 PDB 文件。
“Project1.exe”(Win32): 已加载“C:\Windows\SysWOW64\vcruntime140d.dll”。无法查找或打开 PDB 文件。
“Project1.exe”(Win32): 已加载“C:\Windows\SysWOW64\ucrtbased.dll”。无法查找或打开 PDB 文件。
线程 0xec4 已退出，返回值为 0 (0x0)。
“Project1.exe”(Win32): 已加载“C:\Windows\SysWOW64\kernel.appcore.dll”。无法查找或打开 PDB 文件。
“Project1.exe”(Win32): 已加载“C:\Windows\SysWOW64\msvcrt.dll”。无法查找或打开 PDB 文件。
“Project1.exe”(Win32): 已加载“C:\Windows\SysWOW64\rpcrt4.dll”。无法查找或打开 PDB 文件。
线程 0x3adc 已退出，返回值为 -1073741510 (0xc000013a)。
线程 0xa40 已退出，返回值为 -1073741510 (0xc000013a)。
线程 0x1de8 已退出，返回值为 -1073741510 (0xc000013a)。
程序“【2408】 Project1.exe”已退出，返回值为 -1073741510 (0xc000013a)。
网上的方法都不行[笑哭]",2021-01-30 09:06:07,110,0
有专升本看这个视频的嘛 找同类,2021-02-06 04:50:13,344,0
"感谢up分享，这套视频听下来后，  c语言肯定会有大幅度提升，作为一枚码农，接触c,c++,c#,java,go 等各种语言，还是觉得 C 语言作为入门语言比较合适，适合更多人学习。",2020-10-21 02:02:05,197,0
我们还是上了同一所大学[doge],2022-04-06 08:03:24,44,0
"【置顶】需要源码+课件，可以三连后添加鹏哥微信 bite618 免费获取
B站最好的JAVA视频，大家也可以收藏一下https://b23.tv/s5Bukti",2023-02-21 00:04:56,23,0
"第一部分：

//是注释

printf函数前面要加上：
#include <stdio.h>

char - 整数类型，1个字节
short- 短整型，...",2023-01-22 07:33:34,32,0
