评论,时间,点赞数,标签
来了[雪狐桑生日纪念_发光],2023-01-14 21:32:38,3,0
up主不错 听过的耳机真是多 经验超级丰富 关注三连了,2023-01-01 15:19:36,3,0
优质视频 点个赞先,2022-12-31 16:21:27,3,0
感觉可以加一个freebuds4E，在pdd用满减券，再退了不要的东西，368拿下[doge],2022-12-31 02:39:34,4,0
视频质量好哇[星星眼],2022-12-28 16:46:02,3,0
几年前买的泥炭，不停断连，不能退货只能修，一年修3回。最后一回死心闲鱼卖了，对他家敬而远之,2023-01-20 15:31:45,4,0
5i和ccPro2怎么选啊 本来想买5i的但是看了追评几乎都是差评 搞得我怕了 ccPro2追评就还好 5i能在拼多多找到百亿补贴300多 ccPro2不行得480 所以我有点犹豫,2023-02-25 11:36:22,2,0
oppo跟荣耀的行，万魔的降噪太可惜了,2023-02-16 07:23:15,2,0
视频质量牛批，关注了,2023-02-07 14:13:04,2,0
辛苦了,2023-01-14 23:39:42,2,0
果然亲民,2023-01-14 22:05:13,2,0
喜欢这种性价比高的耳机[夏日冰品_冲呀！],2023-01-14 21:46:18,4,0
希望出的时候把佩戴不好和好的着重说一下 我耳朵戴红米ad3pro十分钟就痒 不知道咋回事[笑哭],2023-01-12 06:59:47,2,0
不知道为啥pdd上看不到这么低价格的，是我错过了什么吗[大哭],2023-01-06 12:57:19,2,0
荣耀3i我pdd用劵122拿下真香,2022-12-30 13:43:29,2,0
手机是iQOO10，tws3怎么样，最近pdd三百零几就能买到，心动了，都是蓝厂的，使用体验应该会好不少吧,2022-12-30 03:10:38,2,0
能不能出一期500元内半入耳的评测[给心心],2022-12-30 01:32:49,2,0
老釟更新啦[白色情人节_awsl]，还上了首页[白色情人节_好耶],2022-12-29 23:13:03,2,0
[藏狐]贴我冰子哥身上,2022-12-29 05:43:18,2,0
阿婆主的任务罢了[脱单doge][脱单doge][脱单doge],2022-12-28 16:00:05,2,0
感谢认可[给心心],2023-01-02 01:06:18,0,0
回复 @LaplaceMatrix :那是半入耳，之前选题测试过了BV1MY4y1z7GM,2022-12-31 03:04:00,1,0
368好低。。。求链接,2023-01-03 05:15:34,0,0
回复 @翻译魔芋甜辣味 :我买的官方的店，用的拼多多499-100的券,2023-01-03 11:44:14,0,0
感谢认可~,2022-12-28 17:08:45,1,0
不玩游戏，5i就真够用了,2023-02-25 12:50:28,0,0
"5i用得头疼，太离谱了，从来没有给我干头疼的耳机。
要退说我耳机盒花了不给退，亏钱出二手了。",2023-03-05 19:35:45,0,0
回复 @水清木华_- :我cp3会疼 但是5i不会,2023-03-05 23:38:14,0,0
回复 @鲍勃同学 :感谢！,2023-02-07 15:00:59,0,0
佩戴是因人而异的，这个不好盖棺定论，我一般会把我认为值得说的单独讲两句,2023-01-12 09:21:06,0,0
[大哭]是怎么拿券的,2023-01-04 22:29:39,0,0
回复 @很久很久很久啊 :多多支付满299减70劵,2023-01-10 12:47:49,0,0
"回复 @中华之子川建国 :pdd,百亿补贴有时候三百七多点，搜超级秒杀，可以领到满299减75减70的券，然后在多多支付的话还能减点，我最低弄到过301，试了几天都是30x，就是找不到像样点的测评，准备寒假过完就买了，在家暂时还用不到",2022-12-30 11:44:58,1,0
回复 @轻井泽清隆 :降噪没毛病，这耳机吊打国外知名大厂若干产品,2022-12-30 06:49:29,1,0
回复 @釟音盒 :我耳朵估计也听不出来什么音质哈哈，比较在乎降噪,2022-12-30 06:47:53,1,0
凑一些产品再说,2022-12-30 01:33:58,0,0
博主，现在289的泥炭cp3和339的fill哪个值得入手？,2023-02-12 06:52:41,2,0
回复 @神v释 :不过你在哪找到399的fill的[脱单doge],2023-02-22 23:43:05,0,0
博主，现在289的泥炭cp3和339的fill哪个值得入手？,2023-02-12 06:52:41,2,0
回复 @神v释 :不过你在哪找到399的fill的[脱单doge],2023-02-22 23:43:05,0,0
