评论,时间,点赞数,标签
说吧，是故意的还是不小心的？[doge]是不是后期修的来吓唬萌新的[吃瓜],2023-03-08 02:47:52,2,0
第一张是邛海边的那个船吗？[doge],2023-03-08 13:25:04,1,0
佳能1200d能否一战[doge][doge],2023-03-25 08:22:49,0,0
@_Psyduck__ 哈哈哈哈,2023-03-09 05:27:01,1,0
@先吃西瓜再看,2023-03-09 14:01:08,1,0
虽然不懂摄影 但好喜欢这种氛围呀,2023-03-10 07:11:51,1,0
朋友买了尼康，我有幸体验了一把什么叫做目中无人,2023-03-11 16:47:29,1,0
拍植物人是会虚化人还是会虚化病床？,2023-03-24 11:01:03,0,0
耐克也能拍照？,2023-03-11 09:06:53,0,0
这个模板怎么搞呀,2023-03-16 10:10:04,0,0
我超，这不是工院吗？Z30出战[吃瓜],2023-03-10 08:06:24,0,0
心中无女人，拍照自然神。山岸第一拍，虚化心上人,2023-03-14 04:15:30,1,0
什么型号,2023-03-08 13:57:23,0,0
bgm是什么,2023-03-08 15:16:02,0,0
这个bgm是啥啊,2023-03-08 15:14:27,0,0
我想问问bgm是什么[微笑],2023-03-09 01:54:18,0,0
泡椒大师,2023-03-25 13:09:09,0,0
边框怎么加的,2023-03-25 11:32:51,0,0
"我能说，我手上的索尼A7m2也这样吗[笑哭]所以我现在都是手动对焦。
       我之前用尼康，感觉，还好，没有对不上焦的情况。",2023-03-07 23:44:46,4,0
确实妹子如奶油般化开,2023-03-08 01:26:41,3,0
回复 @干机械的螺丝刀 :哈哈哈，学校花比较多,2023-03-11 10:40:21,0,0
回复 @小小温柔月 :噢噢,2023-03-09 08:34:29,0,0
回复 @小小温柔月 :不出门拍拍绵远河吗，春天花开了，不记录可惜了,2023-03-09 07:45:00,0,0
很快啊,2023-03-09 14:01:29,0,0
回复 @先吃西瓜再看 :休息一下好不好,2023-03-09 14:06:14,0,0
Ikun牌相机只能拍鸽鸽,2023-03-11 10:44:15,0,0
宝贝，用微信小程序，水印边框,2023-03-16 10:11:26,0,0
我靠，校友[星星眼],2023-03-11 10:45:37,0,0
尼康z5,2023-03-09 03:16:13,0,0
"Welcome Home, Son (Remastered)",2023-03-09 03:15:53,1,0
"Welcome Home, Son (Remastered)",2023-03-09 03:15:49,0,0
"Welcome Home, Son (Remastered)",2023-03-09 03:15:37,0,0
回复 @小小温柔月 :阿里嘎多！,2023-03-13 14:24:23,0,0
老相机建议单点对焦然后甩狙重新构图。。。不要依赖它自动识别，不靠谱,2023-03-08 09:43:03,1,0
还有人问水印怎么加，我用的微信小程序:水印边框,2023-03-09 03:19:21,6,0
什么尼康战歌，都快成尼康处刑曲了[笑哭][笑哭],2023-03-09 12:49:25,9,0
我玩尼康是因为尼康的老镜头白菜价，然后我收了几十个，防潮箱已经放不下了[笑哭],2023-03-13 15:17:25,0,0
还有人问水印怎么加，我用的微信小程序:水印边框,2023-03-09 03:19:21,6,0
什么尼康战歌，都快成尼康处刑曲了[笑哭][笑哭],2023-03-09 12:49:25,9,0
我玩尼康是因为尼康的老镜头白菜价，然后我收了几十个，防潮箱已经放不下了[笑哭],2023-03-13 15:17:25,0,0
