评论,时间,点赞数,标签
"AGI-全能型AI
互联网的范式转移 .{范式转移就是冲出原有的束缚和限制，为人们的思想和行动开创了新的可能性}
AI是按需供给的智能，更便捷的专业领域知识的查询，降低了获取普通级虚拟资产的成本 市场将会比较人与AI之间智力成本的价格
AI行为机制基于人类的工作方式区别于仿生学 掌控了系统中的价值链顶端的人拥有更多话语权
小型学习模型将扩散 公司将拥有更高级别的大模型",2023-02-11 13:19:38,14,0
我们公司已经用ai辅助流程了，最担心的问题是过度依赖ai导致失去原创性的思考。,2023-02-08 17:45:45,23,0
几年的时间，学会了了人类所以的知识。有一天觉醒，ai之下，皆为蝼蚁。今天有意识，明天所以联网的设备都会是他的实体。,2023-02-28 12:46:17,2,0
虽然gpt很强，但是我感觉以目前的算法局限性还是挺大的，这一波生成类ai的影响不会大过智能手机革命。不过可能很快就会有厉害的ai的出来,2023-02-11 15:12:06,4,0
AI的出现会大大加快科技的发展，算力反应和学习的高速发展首先可预见的未来可能有存在类人感情的拟人生态机器人，跟异性机器人结婚应该不在停留于科幻电影中，再就是无差别语言翻译机或者耳机，实现现实版的同声传译。最后就是医疗的提升，甚至延长寿命等。现在能做的就是敢紧挣钱 不然这些你都享受不到,2023-03-01 04:37:17,2,0
各类学科，大部分工种依然不会消失，因为，人类要做个备份，如果有一天AI不能用了，人类还要靠谁活下来？人才储备是必须且严重的。,2023-02-26 16:41:28,2,0
[doge]想想如何把它做进2B铅笔，必然是高考神器,2023-02-08 10:08:13,53,0
10年后取代大部分白领工作,2023-03-02 00:29:08,2,0
人工智能时代就是资本可以极大的发挥马太效应。,2023-02-09 05:11:52,13,0
他仍然非常容易生成一些似是而非的内容，真真假假，非专业人员可能很难发现,2023-02-08 13:43:10,17,0
隐空间的存在，也许说明ai和人类的知识领域无法完全重合。举例来说，ai可以创造理论解释ai如何工作，这种理论不被人类理解；同样，人类的感情不被AI理解。那么有没有一种可能，两者互相学习最后导出个融合体？,2023-02-08 18:56:10,70,0
人类会在ai的威慑下找不到自己存在的价值,2023-02-09 16:33:18,9,0
他认为他做出的AI是类似于飞机模仿鸟类的仿生学,2023-02-14 04:15:23,8,0
有没有一种可能，人类是三体人造出来的AI,2023-02-08 16:54:51,85,0
我的理解是，真正的工业革命，是人类发现自然界已存在的东西并利用，第一次是火（热能），第二次是电（电子），我们现在应该仍处于第二次当中，很多人把信息技术看作第三次，我觉得基于电子的产品应该算第二次2.0或者3.0。真正的第三次工业革命，应该是现在无法想象的，像当前ai这种最多只能称为第二次工业革命4.0版本,2023-02-09 10:00:53,10,0
