评论,时间,点赞数,标签
up问一下：我的是intel集显，不支持cuda，但我安装好了，只有is_available()那里是false，我可以听这个课吗，上面的代码我电脑能不能运行,2021-11-30 09:27:50,8,0
讲道理，pytorch是实现算法的工具，pytorch教学顾名思义就是是教怎么用工具的。看到弹幕有很多算法是什么样都不清楚的，还嫌UP讲的简略怕是不太合适。建议自己先学学算法，吴恩达老师的机器学习和深度学习的系列课程都讲的很好。,2021-08-31 15:27:21,18,0
"普通本科生，最近自己在自学ML，开了个VX群来供有兴趣的人交流交流。
里面啥dataset都有，自己用的是普通办公笔记本，用的是CPU显卡，目前学到最后的建模了，没有任何设置问题。
VX群码在我动态里，欢迎各位大神和卷王加入，友好指点交流[奶茶干杯][奶茶干杯]
纯学习交流，非诚勿扰[tv_大佬][tv_大佬]",2022-07-17 19:12:46,11,0
这是什么画图软件？,2020-10-21 14:05:53,14,0
连续两天一口气看完，太舒服了视频做的,2021-09-19 08:58:30,14,0
查看GUP的网址https://www.nvidia.cn/geforce/technologies/cuda/supported-gpus/,2021-09-06 07:34:09,7,0
up问一下...base没出现咋办啊,2020-04-24 13:06:08,7,0
真的感谢up！读研没有人带，没有人教，真的不知道要怎么办，幸好看到up这么优秀的视频，真心感谢！,2022-03-22 13:05:09,13,0
"下载数据集的时候报错：urllib.error.URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
解决方法：
import ssl
ssl._create_default_https_context = ssl._create_unverified_context",2021-12-30 02:26:04,6,0
"在P14中如果出现urllib.error.URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1076)>
在pycharm中复制下面的就可以下载数据集了
import ssl

ssl._create_default_https_context = ssl._create_unverified_context",2021-10-29 01:55:40,19,0
请问为哈我从anaconda prompt里运行jupyter notebook不会自动打开网页呀？还有我的jupyter按照老师的方法打开后运行代码没有反应，会显示下一行，但是前面还是In 【 】，就是完全没有运行的状态[哭泣]有无董哥,2021-03-18 07:35:33,12,0
"UP主救救孩子吧[抱拳]
Preparing transaction: doneVerifying transaction: doneExecuting transaction: / ""By downloading and using the CUDA Toolkit conda packages, you accept the terms and conditions of the CUDA End User License Agreement (EULA): https://docs.nvidia.com/cuda/eula/index.html""failedERROR conda.core.link:_execute(502): An error occurred while installing package 'https://mirrors.tuna.tsinghua.edu.cn/anaconda/cloud/conda-forge::olefile-0.46-pyh9f0ad1d_1'.FileNotFoundError(2, '系统找不到指定的文件。', None, 2, None)Attempting to roll back.Rolling back transaction: doneFileNotFoundError(2, '系统找不到指定的文件。', None, 2, None)",2021-01-31 16:19:23,6,0
"终于把pytorch 安上去了(哈哈哈哈，必须升级cuda的版本，一升级好就好了
)",2020-10-09 12:21:07,6,0
请问，装完pytorch之后，输入“import torch”，出现了“ModuleNotFoundError：No module named torch”的错误，应该怎么解决呀？,2020-09-24 13:38:07,15,0
30，40系显卡建议使用python 3.10环境，因为30系显卡需要cuda 11及以上，而py3.6不能支持cuda11以上。即使你使用命令下载11.x版本，也会自动给你下载cpu版本。即使你下载了cuda 10.3版本，后期调用cuda会告诉你不支持计算能力7以上的卡（20系以上）,2022-09-22 16:06:38,6,0
UP讲的超细节！[热词系列_爱了爱了]顺利完成了Pytorch的环境搭建，顺便写了篇相应的博客，对搭建过程中遇到的问题进行了解决。比如使用更快的速度下载Pytorch，解决jupyter的内核正忙等问题。文章附有代码，希望能给大家提供参考！https://blog.csdn.net/weixin_45678790/article/details/124425741,2022-04-26 06:03:15,6,0
"考完研断断续续一个月学完了，做毕设要用，感谢UP！以后有钱了会多充电的！初学的小伙伴有问题可以私信我一起讨论，一路遇到很多bug,知道调试的不易！",2022-01-26 14:58:09,15,0
"看完这个有后续的学习思路和方法推荐吗，研二自学cv,想请up指点下",2020-10-22 13:14:37,11,0
神仙小哥哥[打call],2020-02-15 06:59:23,8,0
催更呀[奸笑],2020-07-12 07:50:49,11,0
回复 @爱德华霍顿 :谢啦！,2022-11-16 00:09:42,0,0
回复 @窦妮婉尔 :是的,2022-11-15 12:58:55,0,0
回复 @爱德华霍顿 : 请问没有cuda的话是默认调用cpu吗？,2022-11-15 12:23:59,0,0
哦对，最近也在看Stanford的CS231n，也欢迎相互交流学习,2022-07-17 19:25:56,1,0
ok,2022-08-02 05:15:38,0,0
回复 @风一样的夏天L :已更新👌🏼,2022-08-01 07:21:26,0,0
画图软件：Microsoft Whiteboard,2021-10-23 09:08:16,2,0
回复 @170727开始的故事 :绝对入门够了，然后再花一周看完李沐的动手学深度学习这本书，再加上自己本身有python基础，论文源代码绝对看得懂了！  我已经在看faster rcnn源代码，无压力,2021-09-23 02:59:06,11,0
回复 @Yang阳同学 :可以的   直接看,2021-10-31 13:28:25,0,0
回复 @Joker大掌柜 :同学。我python基础差。能直接看这个吗,2021-10-29 20:58:38,0,0
估计得科学上网 我可以访问,2022-04-20 15:09:24,1,0
回复 @俊fire :我也显示不了,2021-12-14 06:51:57,0,0
为啥显示不了啊,2021-11-30 06:53:49,0,0
是不是安装Anaconda的时候，跳出来的命令框，你关掉了       你可以看一下这个https://blog.csdn.net/foolishpeng/article/details/95043495,2020-05-05 09:51:17,0,0
同问,2020-05-02 14:52:46,0,0
回复 @土鸡兽进化 :兄弟，谁不是呢hhh，我也是研二，还想着快点发论文呢，不然感觉毕业有点悬哇,2022-03-31 11:31:56,4,0
回复 @土鸡兽进化 :同病相怜朋友,2022-03-27 11:27:32,1,0
回复 @早睡早起了 :谢谢！一起加油！,2022-03-23 07:40:51,1,0
还是报错,2022-08-07 10:00:23,0,0
牛牛牛[点赞],2022-03-26 07:43:29,1,0
十分感谢[脱单doge],2022-02-27 12:05:52,0,0
感谢😊,2022-02-17 07:01:16,0,0
1.不会自动打开网页大概率是因为没有设置配置文件，生成配置文件然后指定一个电脑上的浏览器就行；2.代码运行无反应以及In【】不显示数字，应该是因为电脑的用户名是中文导师运行时无法解析路径，可以选择更改用户名为英文，也可以更改环境变量中temp的路径，保证无中文就行。,2022-01-13 08:40:09,3,0
谢谢，我把各种包的版本都乱调了半天，最后好了。,2021-12-12 01:50:57,0,0
conda update,2022-07-23 02:10:27,0,0
回复 @二次W丶你不懂 :1.1,2020-12-22 06:40:30,1,0
兄弟你用的几点几的,2020-12-07 15:22:16,1,0
回复 @键盘侠客奇葩说 :你看看你是不是 写的是import pytorch   应该是  import torch,2021-10-27 02:30:43,1,0
你没有在安装了pytorch的环境下运行,2021-07-12 04:58:01,1,0
回复 @rosec90 :已经装好啦，用的清华的镜像[呲牙],2022-03-02 17:17:12,0,0
回复 @我喜欢冥想 :好像可以，不太记得了，3.6好像刚好不支持到30系,2022-11-27 10:49:06,2,0
回复 @逐梦的阿金 :不太清楚…我是win版本，这个我就不太熟了…,2022-12-07 01:51:16,0,0
我的3060显卡，cuda是11.4版本，linux系统，显示调用显卡失败。怎么解救啊,2022-12-07 01:33:59,0,0
回复 @__starry- :不好意思，我也不太清楚[笑哭],2022-05-03 05:24:58,0,0
回复 @哔哩小风 :请问这有啥解决的好办法吗‘,2022-05-02 03:05:24,0,0
回复 @哔哩小风 :大佬，我用你的代码，也是第四部分的问题，但是一直显示报错问题：具体就是ValueError:check_hostname requires server_hostname,2022-05-02 03:03:38,0,0
回复 @越自律越自由ing :可以同时学，这个偏基础操作方向,2022-02-04 16:21:07,3,0
感觉有很多概念不知道啥意义，就是照猫画虎，我也是做毕设，是不是要先学机器学习之类的再来学这个呢,2022-02-04 14:19:29,2,0
请问创建那个虚拟环境的时候写python等于3.8可以吗,2023-03-01 04:57:23,0,0
"终于学习完了,up讲的通俗易懂![星星眼][星星眼]
等待更新的同时,我写了一篇Pytorch的新手入门学习笔记!大家可以一起来看一下!
https://blog.csdn.net/zhangxiao123qqq/article/details/108221129",2020-08-25 07:41:09,5,0
见一个赞一个。,2020-07-25 06:47:30,4,0
回复 @bilibilibiu21 :我用的是pycharm， spyder应该也没问题吧。,2022-03-18 14:31:56,0,0
请问一下装的是spyder，跟着这个视频学合适吗,2022-03-18 07:39:16,0,0
https://www.bilibili.com/read/cv19874250?spm_id_from=333.788.b_636f6d6d656e74.17,2023-02-28 05:24:10,20,0
https://www.bilibili.com/read/cv19874250?spm_id_from=333.788.b_636f6d6d656e74.17,2023-02-28 05:24:10,20,0
