评论,时间,点赞数,标签
请问这是如何实现的，已三连，可以教一下吗,2023-03-20 09:45:34,0,0
啥软件啊，给我也整一个[奥比岛_委屈],2023-03-20 11:56:06,0,0
我不想让他穿上指定的衣服怎么办,2023-03-17 07:36:15,1,0
永远淘汰不了会计,2023-03-17 03:06:38,1,0
还是别推行了吧……害的不仅仅是tb模特 更重要的是害我们消费者自己......面料特性、版型剪裁、身形效果等真不是一张2D图片可以AI出来的,2023-03-15 17:01:01,43,0
这个是怎么做到的？,2023-03-17 11:53:25,0,0
所以不用请模特了，,2023-03-17 11:29:53,0,0
我有个大胆的想法,2023-03-18 05:50:32,0,0
失业个鬼，丑死了好吗，感觉每个人的动作都是扭曲的，而且完全没体现出衣服的好看,2023-03-17 09:47:49,2,0
up能出下教程吗[脱单doge],2023-03-16 09:20:05,0,0
收留失业网店模特,2023-03-16 15:06:03,1,0
可以出个教程吗,2023-03-17 02:34:02,0,0
ai试衣！！！终于不用凭空想象颜色搭不搭肤色了2333,2023-03-15 12:36:51,11,0
这什么软件，蹲蹲,2023-03-17 05:05:43,0,0
您好可以求教是怎么做到的么,2023-03-17 04:57:04,0,0
这玩意可千万不能给我们老板看到，不然一定要我们自己搞了，我们做女装的现在拍画册、拍街拍，又要请模特请摄影师还要租影棚。,2023-03-17 12:40:17,0,0
透明的衣服其实也有很多款式的,2023-03-17 04:13:49,0,0
那个……我想………[吃瓜][捂眼],2023-03-16 23:53:40,1,0
生成稳定吗，生成的每张图都能有视频中的效果吗,2023-03-17 04:53:43,0,0
为什么不可信啊？原先是图片 现在也还是图片啊,2023-03-17 11:37:47,1,0
基于stable diffusion的ai绘图技术,2023-03-20 11:47:50,0,0
基于stable diffusion 的ai绘图,2023-03-20 12:32:39,0,0
私,2023-03-20 21:03:37,0,0
[doge]因为不会让ai学会做假账,2023-03-17 14:02:50,1,0
你通过商品详情图看面料的？,2023-03-15 17:27:42,34,0
作为消费者我一点儿不会觉得有问题啊，我以后甚至都可以直接让AI画出我穿上这件衣服的样子，而且你说的那个效果根据以后的优化和训练都是可以解决的。现在急的我只能认为是会被抢饭碗那部分人吧[脱单doge],2023-03-15 23:07:20,24,0
"回复 @Hiki喏喏喏 :楼里有些登西 好像有什么猫冰一样 素质极差[吐]
有些人搞【人身gj】是什么【子瓜儿】行为？
进站没答题？礼仪没学？",2023-03-16 04:44:32,2,0
基于stable diffusion 算法的ai绘图,2023-03-18 11:40:21,1,0
有些时候是的,2023-03-18 11:40:43,0,0
相信我，许多人都有,2023-03-18 05:57:53,0,0
"时代的车轮滚滚向前，无人能挡
这只是刚起步的ai换衣，你再过几个月看看
“锤子无用，没有手灵活”",2023-03-18 03:57:49,0,0
暂时做了收费私域课，有需要私我，公开课等过个把月吧。,2023-03-18 11:00:15,0,0
暂时做了收费私域课，有需要私我，公开课等过个把月吧。,2023-03-17 02:44:49,0,0
回复 @windletter :ok谢谢,2023-03-17 02:45:15,0,0
回覆 @windletter :到时候也是投在b站吗,2023-03-17 13:22:53,0,0
基于stable diffusion基础实现的ai绘图,2023-03-17 05:11:52,0,0
目前做了简单就能学会的付费私域课，公众课还要等几个月,2023-03-17 05:01:57,0,0
回复 @windletter :请问是什么课程，能发下吗[笑哭],2023-03-18 00:57:57,0,0
没用的，大势所趋，未来3年行业内人员必定全知道,2023-03-18 20:15:00,0,0
啊，往好方面想，以后不用请模特和租影棚了,2023-03-18 11:40:00,0,0
我懂了,2023-03-17 04:15:28,0,0
那是不可能的，但15秒四张图，你画点时间挑一下不就行了,2023-03-17 04:55:51,1,0
