评论,时间,点赞数,标签
狗哥能帮我去把科二考了吗[笑哭],2023-03-17 02:02:26,3,0
给毛孩子报个班吧，别影响人家上大学[笑哭],2023-03-17 03:59:20,2,0
这个有安全隐患，有一种只要一份炸鸡的,2023-03-17 03:28:58,2,0
太危险了,2023-03-17 13:41:01,1,0
@吃饭的时候不饿啦,2023-03-17 07:47:45,1,0
你好，先生，请出示驾照,2023-03-16 12:01:17,10,0
你这是违法行为,2023-03-17 11:04:35,3,0
我炒，菜真的可以,2023-03-17 14:29:31,1,0
人go（）智能,2023-03-17 13:58:37,1,0
你的罚款单以上路[脱单doge],2023-03-17 13:34:01,1,0
这个必须罚款，不顾他人安危,2023-03-17 13:47:44,1,0
chat gpt与未来打工人be like,2023-03-17 10:40:08,1,0
@Xynnn_,2023-03-17 03:05:50,1,0
这个球队不能没有守门员,2023-03-17 12:13:50,1,0
逆天,2023-03-17 08:23:36,1,0
笑不出来，为了剩余价值，资本可是真的能做出投资去研究开发动物文明的事情的,2023-03-17 05:52:30,2,0
你说那个他能听懂流弊,2023-03-17 06:35:41,1,0
为了拍段子，拿生命当儿戏,2023-03-17 04:50:28,2,0
没有一颗狗粮是白吃的,2023-03-17 06:45:54,1,0
重大安全生产隐患，建议严查,2023-03-17 10:46:37,1,0
醒醒 三角贸易的时代变了,2023-03-17 04:26:55,1,0
你好，mr.贝克尔[doge]我自己考的证有自己的叉车，请你不要打扰我工作,2023-03-16 14:43:24,1,0
走 ！跟我去自手！,2023-03-17 12:43:33,0,0
