评论,时间,点赞数,标签
有没有一种可能出厂就折叠了好几十万次[喜极而泣],2023-03-09 04:20:35,2,0
你说花十几万买这个设备和日产说自己花了2000亿研究一台三缸机有异曲同工之妙,2023-03-09 14:21:00,2,0
这个几十万的设备哈哈哈哈哈我有点忍不住笑,2023-03-09 19:55:58,2,0
广告痕迹真的很明显啊,2023-03-08 16:17:42,4,0
这么测根本没用，一直弯折不需要考虑热量吗,2023-03-09 04:09:25,3,0
"[囧]发一下w23
我想换了",2023-03-09 06:51:31,2,0
省流：绿厂广告,2023-03-08 10:49:47,2,0
满嘴跑火车就别搞测评了 [吐],2023-03-09 06:34:40,5,0
三星是真的破烂啊,2023-03-08 17:06:52,2,0
折叠频率太快 会屏幕发热吧  发烫的话测试就没意义了呀,2023-03-08 11:35:23,2,0
这个机子满打满算能顶个1万吧，你这十几万说出来你自己都不信,2023-03-08 15:53:20,2,0
不容易投个币,2023-03-08 09:16:30,2,0
你以为那是折痕？ 那是腹肌！,2023-03-08 15:29:57,2,0
把我折叠30万次，我是不是直接有腹肌了[doge],2023-03-09 06:32:32,2,0
up，galaxy是不是拼错了啊 02:21,2023-03-08 12:48:03,2,0
好自律的手机,2023-03-08 12:47:26,2,0
"工程师:老板，你过来看一下，这两台手机一次对折测试都没有通过。
老板匆忙跑过来一看:你他＊＊反着折，能不坏吗？",2023-03-09 03:52:42,2,0
加油，你币就会有了,2023-03-24 15:00:48,0,0
他是真测啊[打call],2023-03-08 13:40:14,2,0
连续折叠比非连续折叠 材料会更容易疲劳吧,2023-03-08 17:50:49,2,0
这点热量还没你开一局王者高呢,2023-03-09 06:04:10,0,0
折叠产生的热量比开手机亮屏幕的发热少多了，平时看完手机折叠的情况更热,2023-03-09 04:48:43,0,0
回复 @BTDWZLLC :他这个一眼广告啊，“十几万”的测试机器都用了，结果oppo用新机器测，三星拿个二手的？猴氏对比也不带这样的吧,2023-03-08 16:58:28,2,0
测谁就是谁的广告是吧？[吃瓜],2023-03-08 11:18:43,2,0
回复 @風中吹風 :无所谓，不考虑蓝绿厂,2023-03-09 04:46:42,1,0
测试越严苛越好,2023-03-08 13:44:56,0,0
这个20次是根据vivo官方的频率设置的，并不算太高,2023-03-08 13:17:05,0,0
骨科挂号,2023-03-09 10:55:58,0,0
