评论,时间,点赞数,标签
2022年3月22号的赌约，和别人赌了6顿饭，2年内完全掌握c语言并写一款能用的程序，特发此条评论，以来激励自己,2022-03-22 19:15:52,10,0
今天是2021年4月24日，视频中的2010c++学习版安装不了,2021-04-24 08:02:26,7,0
2021.11.29完结留个脚印[藏狐],2021-11-29 08:55:17,4,0
"87+-+-那个
#include <stdio.h>
int main(){
	int a;//分子的数
	double sum = 0;//总和
	int i ;//符号
	for(a = 1; a <= 100;a++){
		if(a%2 == 1){
			i = 1;
		}//奇数为正 
		if(a%2 == 0){
			i = -1;
		}//偶数为负 
		sum += i * (1.0/a);
	} 
	printf(""1-1/2+1/3....1/100的值是%lf"",sum);
	return 0;
}",2021-11-28 09:13:31,7,0
问一下这个学完大概自己的水平是什么样的，本人大一新生，提前学习的,2021-10-11 06:44:21,4,0
"152视频案例
#include <stdio.h>
#include <string.h>
#pragma warning(disable:6031)
#pragma warning(disable:4996)//第一步：定义结构体
struct Visitor
{
	char name【10】;
	int age;
	double payMoney;  //应付票价
};//第二步：编写函数处理业务
//说明：因为结构体默认是值传递，会拷贝一份完整数据，效率较低
//因此为了提高效率，我们直接接收地址(指针)
void ticket(struct Visitor* visitor) //结构体指针类型
{
	//判断
	if ((*visitor).age >= 18)
	{
		(*visitor).payMoney = 20.0;
	}
	else
	{
		(*visitor).payMoney = 0.0;
	}

}int main()
{
	struct Visitor visitor;

	while (1) //这是一个死循环
	{
		printf(""请输入姓名："");
		scanf(""%s"", visitor.name);
		if (!strcmp(visitor.name, ""n""))
		{
			break;
		}

		printf(""请输入年龄："");
		scanf(""%d"", &visitor.age);

		ticket(&visitor);

		printf(""%s的年龄：%d岁, 门票：%.2f元\n\n"", visitor.name, visitor.age, visitor.payMoney);
	}

	printf(""\n\n******************退出程序！欢迎下次使用******************"");	getchar();
	getchar();

	return 0;
}",2020-11-27 07:34:38,4,0
韩老师的Word笔记谁有？,2020-11-24 04:35:47,7,0
初中生能学吗？反正空余时间挺多[星星眼],2020-04-07 17:58:39,7,0
韩老师这么全能的吗,2019-12-02 12:54:10,4,0
我把老师的源码整理到了github上，需要的可以下载哈，还有爱心源码 https://github.com/jixyxcsoqi/learnC  点个赞支持下~[给心心],2022-01-08 13:29:33,10,0
"请问
视频笔记的权限密码是多少？",2021-10-14 04:49:28,6,0
"79课堂练习：打印空心菱形
#include <stdio.h>
void main() {
 // 打印菱形
 int i,j,k,h,g;
 int sum = 2;
 // 定义变量layer表示层数
 int layer = 7;
 // 控制总层数
 for(i=1; i<=layer; i++) {
  if(i<=(layer+1)/2) {
   // 上半部分
   for(h=1; h<=layer-i; h++) {
    printf("" "");
   }
   for(j=1; j<=i*2-1; j++) {
    if(j==1 || j==i*2-1) {
     printf(""*"");
    } else {
     printf("" "");
    }
   }
  } else {
   // 下半部分
   for(g=1; g<=i-1; g++) {
    printf("" "");
   }
   for(k=1; k<=(i*2-1)-(2*sum); k++) {
    if(k==1 || k==(i*2-1)-(2*sum)) {
     printf(""*"");
    } else {
     printf("" "");
    }
   }
   sum+=2;
  }
  printf(""\n"");
 }

}",2022-10-06 03:06:47,5,0
"79节打印空心金字塔，这是我的代码，把这个粘贴到你们的编译器看注释，是我的思路，供大家参考
#include <stdio.h>
void main() {
 // 空心金字塔
 int i,j,k,l;
 int layer = 10;
 for(i=1; i<=layer; i++) {
  // 找规律打印金字塔身体左边的空格，规律为 4 3 2 1 为层数-i  就是所需要打印的空格
  for(k=1; k<=layer-i; k++) {
   printf("" "");
  }
  // 在金字塔的结构上打印空心金字塔
  for(j=1; j<=i*2-1; j++) {
   // 思路是在什么时候打印星号，什么时候打印空格，
   // 因为两边一个星号，中间是空格所以当j等于1的时候和j等于打印最后一个星的时候也就是i*2-1 去打印，还有一个条件是最后一行需要填满
   // 这时候我的想法是，怎么才能知道我到了最后一行，最后想出的是i等于层数的时候，说明到了打印最后一行 i==layer
   if(j==1 || j==i*2-1 || i==layer) {
    // 进入判断说明打印星号
    printf(""*"");
   } else {
    // 其余判断打印空格
    printf("" "");
   }
  }
  
  printf(""\n"");
 }
}",2022-10-05 02:59:43,5,0
"77课 学生那道题
#include <stdio.h>
int main(){
	int i = 1;//每个班上的人数
	int a = 1;//第几个班
	int score;//每个人的分数 
	int sum = 0; 
	int average = 0; 
	while(a <= 3){
		while(i <= 5){
			printf(""请输入第%d个同学的分数"",i);
			scanf(""%d"",&score);
			sum += score;
			i++; 
		};
		printf(""这个班的平均分是%d\n"",sum/(i-1));
		average += sum/(i-1);
		i = 1;
		sum = 0;
		a++;
	};
	printf(""所有班级的平均分是%d"",average/(a-1));
	return 0;
}",2021-11-25 02:23:45,6,0
纪念 2021.12.2 一刷完成[呲牙],2021-12-02 09:38:49,3,0
