评论,时间,点赞数,标签
老哥，想知道你的语义信息是怎么传给SLAM的？[捂眼],2022-12-05 08:52:09,0,0
这个ui界面是怎么做的啊。,2022-12-05 07:18:15,0,0
大佬您的FCAF3D是拿自己的数据集训练的嘛？,2022-12-05 03:35:50,0,0
请问UP搭环境的时候有做笔记吗？每次下载完pytorch后ROS就不能用了,2022-12-05 01:19:49,0,0
up主，左边视频帧率为什么这么低呢,2022-12-05 01:06:24,0,0
大佬，请问相机用的是激光还是rgbd,2022-12-04 18:05:57,0,0
大佬可以开源吗,2022-12-04 15:13:40,0,0
可以加微信 请叫吗？,2022-12-04 14:11:59,0,0
关注了，蹲一波大佬开源[打call][打call][打call],2022-12-04 10:56:54,1,0
赞 什么时候开源？,2022-12-04 08:39:55,0,0
[星星眼][打call][星星眼],2022-12-04 08:21:45,0,0
大佬强啊，关注了，来当你老粉😉,2022-12-04 08:18:15,0,0
什么时候开源啊,2022-12-04 08:12:03,0,0
[打call][打call],2022-12-04 07:15:13,0,0
目标更新有做吗？是可以实时动态更新吗？还有这个回环检测是保存每个关键的点云检测到回环后对全局点云进行修正了吗,2022-12-04 06:19:26,3,0
赞，up主是否可以加个微信，讨论下,2022-12-04 06:17:41,0,0
[星星眼][打call][打call],2022-12-04 02:56:49,0,0
UP主加油！看好你噢~,2022-12-06 04:02:36,0,0
它扫完之后我立马把东西变个位置[doge],2022-12-16 14:34:49,0,0
回复 @萤火虫创想 : 厉害[支持] 开源踢我一脚[打call],2022-12-05 13:46:10,0,0
回复 @努力学习Slam :是的,2022-12-05 11:12:53,0,0
回复 @萤火虫创想 : 意思是你的工作是用SLAM做稠密建图，同时利用3D目标检测算法做目标检测，然后通过坐标系转换把地图和语义信息结合在一起是吗？,2022-12-05 10:25:39,0,0
这是ros rviz,2022-12-05 08:45:29,1,0
回复 @无双X :是的 我就用的sunrgbd预训练模型 之前用votenet效果不行,2022-12-05 04:29:13,0,0
"回复 @萤火虫创想 :强啊,那看来sunrgbd那些数据集迁到现实场景效果也不错。",2022-12-05 04:18:12,0,0
暂时还没有 用的预训练模型,2022-12-05 04:08:36,0,0
回复 @萤火虫创想 : 好的，谢谢,2022-12-05 08:02:30,0,0
回复 @冒牌扶摇子 :可以试试在conda环境里装pytorch 另外ros1里面的python环境用的python2 就是容易出现不兼容的情况,2022-12-05 04:40:20,0,0
回复 @萤火虫创想 : 好像是装到系统里了。,2022-12-05 04:33:19,0,0
还有就是只检测了关键帧 和关键帧的频率也有关,2022-12-05 04:12:34,0,0
因为我电脑显卡很差 目标检测的帧率比较低 要几百毫秒,2022-12-05 04:06:41,0,0
回复 @萤火虫创想 :rgbd的距离一般都很近，建出来的点都散的你这效果难以置信，没的说。,2022-12-05 06:42:47,0,0
rgbd,2022-12-05 04:06:52,0,0
看置顶评论哈[doge],2022-12-04 15:26:00,0,0
回复 @锐景智能科技 :刚发了,2022-12-07 16:00:38,0,0
回复 @萤火虫创想 :没有呀,2022-12-07 14:04:52,0,0
回复 @萤火虫创想 :可以加微信吗？,2022-12-07 00:03:55,0,0
看置顶哈[妙啊],2022-12-04 15:27:08,0,0
看置顶评论[妙啊],2022-12-04 15:28:26,0,0
[滑稽],2022-12-04 15:27:30,0,0
[OK][OK],2022-12-04 15:28:39,0,0
几个月后[doge],2022-12-04 15:27:44,0,0
[抱拳][滑稽],2022-12-04 07:48:14,0,0
是的 会按前后帧距离做关联更新目标 点云修正也是全部关键帧的,2022-12-04 07:44:53,0,0
回复 @萤火虫创想 :同求一个微信[星星眼],2022-12-04 18:07:35,0,0
私信你了,2022-12-04 07:45:04,0,0
[doge][OK],2022-12-04 07:48:39,0,0
[OK][OK],2022-12-06 14:09:07,0,0
[doge][doge][doge]这个建图只针对静态场景 后续还是要有动态感知,2022-12-30 04:52:15,1,0
一键三连 催更。。[吃瓜],2023-01-25 01:28:04,0,0
怎么投币，这么好的视频,2022-12-05 13:05:24,0,0
一键三连 催更。。[吃瓜],2023-01-25 01:28:04,0,0
怎么投币，这么好的视频,2022-12-05 13:05:24,0,0
