评论,时间,点赞数,标签
刚下单了星元卡，然后呢[思考],2023-03-26 02:01:42,0,0
表哥，星元卡今天到，我现在这张移动花卡流量1元1G，还有11天换月，11天怎么样都要11元，如果今天激活星元卡的话划算吗？还是说建议等到4.1再激活？,2023-03-19 02:59:38,2,0
星元卡可以选号码嘛,2023-03-23 03:57:56,1,0
能不能给自己的号改成这种流量卡，手机没有额外卡槽了,2023-03-26 02:17:05,0,0
星源卡 号码归属地咋算,2023-03-22 02:30:56,1,0
表哥表哥，这个星元卡一年一续的活动，是不是意味着运营商随时可以取消呢？,2023-03-22 00:37:14,1,0
表哥，之前办的屠云卡突然收到这个短信，该怎么处理，这个是真的中国电信发过来的吗？是屠云卡有问题吗[捂脸][捂脸],2023-03-22 05:01:02,1,0
"卧槽，这么一看，我移动坑中坑？[惊讶]
当初用这张卡也就只是开始的学生霸王套餐0元50G（通用20+固定30），且持续4年优惠、以及现在绑定了家庭宽带和喜欢这个号码。兄弟们，我现在能干什么？0月50G去年就结束了，现在再用起来像个傻子，换卡吗？换电信？携号转网转电信流量卡？[大哭]",2023-03-26 01:52:50,0,0
茂名这边没有的是吗？,2023-03-26 01:38:09,0,0
表哥春辉卡自选号是本地号码吗，为啥我选择的号码是我青岛本地号码，是欧皇还是本来就是本地号码,2023-03-22 07:55:34,1,0
请问电信春晖卡首冲是在电信app里面充值，还是表哥公主号里呢？,2023-03-22 07:40:04,1,0
星元卡的流量有什么限制吗，速度，结余什么的,2023-03-20 06:38:47,1,0
流量随便用，福利还挺多，超爱好吧[脱单doge],2023-03-19 10:08:51,8,0
星元卡首月免月租在月底开卡可以免次月月租吗？,2023-03-25 18:54:52,0,0
我的评价是，在表哥这办了三张卡没翻车过[呲牙],2023-03-17 12:06:05,9,0
表哥春晖卡建议这个月办还是下个月初呢[doge]下个月初会不会下架啊,2023-03-25 00:47:57,0,0
通话卡有没有优惠的？,2023-03-20 17:41:57,1,0
星元卡羊毛实现9元一个月兄弟们，抓紧薅羊毛[脱单doge][脱单doge][脱单doge][脱单doge],2023-03-17 12:30:37,42,0
能不能携号,2023-03-20 16:11:19,1,0
有没有可以魔都归属地的长期卡？,2023-03-21 00:31:38,1,0
回复 @是阿懵没错了 :申请后隔几个小时后可以在订单申请链接查询申请进度,2023-03-26 04:25:11,0,0
回复 @流量卡表哥 :好快啊，现在已经发货了,2023-03-26 04:57:10,0,0
回复 @UZIS7加油 :如果想白嫖首月的体验金，完整体验建议就等到下个月初激活，如果觉得首月体验金无所谓的话，其实现在激活也可以的，当然推荐月初激活更划算一些哦,2023-03-19 05:18:37,1,0
回复 @流量卡表哥 :那我4.1再激活，感谢回复！,2023-03-19 05:55:59,0,0
不可以,2023-03-23 04:44:36,0,0
回复 @猪猪女侠97 :不可以选号的，号码是随机的,2023-03-23 05:11:49,0,0
不可以，不支持携号转网的,2023-03-26 04:15:36,0,0
回复 @爱虐猫的i薛定谔 :不支持携号转网或换套餐的，可以原来号码办理保号+新卡一起用，保号资费每月8元左右，接电话收短信免费，流量用新卡的就好，保号可以参考这期视频https://www.bilibili.com/video/BV1Ut4y1x7eT/?vd_source=4d322e94b092bbf5ac0b806e1647ff23,2023-03-26 04:26:27,0,0
回复 @宸酱qwq :号码归属地都是随机的，目前的卡都是全国通用，归属地其实没什么影响~,2023-03-22 03:08:48,0,0
回复 @现充的修炼之路 :放心吧，每年都能参加的，相信表哥,2023-03-22 02:30:04,0,0
按照短信线上复通就好,2023-03-22 08:23:53,0,0
回复 @执落灬飒祁 :老号码可以办理保号，手机支持双卡可以搭配春晖卡或者星元卡一起使用，划算很多,2023-03-26 03:54:26,0,0
回复 @流量卡表哥 :看到了你以前发的视频，保号套餐+双卡的组合[喜极而泣]确实不错，但我果机没双卡。,2023-03-26 04:41:57,0,0
回复 @人生不了解你 :茂名运营商不发货[笑哭][笑哭],2023-03-26 03:50:56,0,0
回复 @琉璃子゜ :归属地是随机的，在激活的时候选号，要是能选到本地的号码，就更香了,2023-03-22 08:00:28,0,0
